    RA(°)      Dec      Pos      Distance(kpc)  
      11.3715     -74.2993      -163.73054       1.2802897
      11.3748     -72.2387      -25.318488      0.94305646
      11.3824     -73.4596      -135.49758      0.53380397
      11.3827     -73.3820      -128.81564      0.48230671
      11.3845     -73.8699      -155.36953      0.87475882
      11.3861     -73.5428      -141.37858      0.59482789
      11.3862     -75.1674      -170.94655       2.1324327
      11.3881     -72.6306      -40.541069      0.60100080
      11.3897     -72.2484      -25.303250      0.93228214
      11.3900     -73.0947      -91.824701      0.38014233
      11.3904     -73.3562      -126.44531      0.46507807
      11.3905     -72.8338      -56.884530      0.46026326
      11.3983     -72.9156      -66.121240      0.41709692
      11.3994     -73.2101      -108.93628      0.39612307
      11.4011     -73.2721      -117.14586      0.41899810
      11.4085     -73.3649      -127.69163      0.46592287
      11.4213     -69.5233      -7.0755250       3.6233657
      11.4223     -72.5213      -33.998741      0.68431362
      11.4285     -74.3542      -165.09090       1.3288959
      11.4301     -73.2344      -112.71830      0.39594170
      11.4329     -73.4761      -137.86252      0.53554568
      11.4347     -71.1621      -11.856839       1.9827438
      11.4351     -73.5132      -140.52546      0.56295121
      11.4356     -72.6846      -42.992808      0.55018308
      11.4357     -74.2840      -164.28109       1.2603411
      11.4358     -73.0322      -82.049682      0.37139724
      11.4378     -73.4444      -135.51662      0.51171236
      11.4439     -73.1149      -95.046401      0.36510634
      11.4464     -72.7188      -45.247680      0.52274453
      11.4522     -73.2765      -118.62395      0.40771859
      11.4524     -70.4564      -8.9132235       2.6858953
      11.4622     -74.3286      -165.16262       1.3014292
      11.4665     -73.5405      -142.98115      0.57853073
      11.4668     -73.3771      -130.17788      0.46019024
      11.4672     -73.3079      -122.75482      0.41960134
      11.4804     -71.6570      -14.868052       1.4907070
      11.4880     -74.0089      -160.41326      0.99243463
      11.4909     -72.1551      -21.490289       1.0077698
      11.4965     -73.2810      -120.06018      0.39853856
      11.5011     -73.1370      -98.885550      0.35067202
      11.5039     -73.0447      -83.576597      0.34969030
      11.5045     -72.9975      -76.009477      0.35890763
      11.5067     -73.1812      -106.01485      0.35785124
      11.5070     -73.8645      -157.28495      0.85536039
      11.5070     -73.1607      -102.76854      0.35298962
      11.5095     -73.4570      -138.17998      0.50638822
      11.5107     -73.2658      -118.36603      0.38765244
      11.5210     -74.4587      -167.23707       1.4243756
      11.5215     -73.6198      -148.57288      0.63485345
      11.5219     -73.9591      -159.86777      0.94206933
      11.5252     -73.1101      -94.513962      0.34098996
      11.5276     -73.4349      -136.83186      0.48657644
      11.5315     -70.0530      -7.3919402       3.0870929
      11.5343     -72.2145      -21.992272      0.94687978
      11.5387     -71.1474      -10.817700       1.9913239
      11.5413     -71.2545      -11.348213       1.8845969
      11.5443     -71.8734      -16.322490       1.2739413
      11.5474     -72.8028      -50.098472      0.44230451
      11.5510     -72.5876      -34.339404      0.60687553
      11.5514     -73.1578      -102.73357      0.33969608
      11.5530     -72.9836      -73.162014      0.34914441
      11.5544     -73.3455      -128.97407      0.42047067
      11.5595     -73.3037      -124.26675      0.39469221
      11.5638     -73.6881      -152.51007      0.68822518
      11.5707     -71.9146      -16.460987       1.2315874
      11.5714     -73.2797      -121.47517      0.37895827
      11.5747     -72.1846      -20.668552      0.97089188
      11.5755     -73.4479      -139.07905      0.48676999
      11.5774     -73.7610      -155.45166      0.75208551
      11.5874     -73.6834      -152.81289      0.68081830
      11.5901     -75.0023      -171.60883       1.9589030
      11.5957     -73.9241      -160.27714      0.90162284
      11.5967     -73.0936      -91.754660      0.31941194
      11.5990     -72.7557      -44.401339      0.46416588
      11.6040     -72.8236      -50.757731      0.41577595
      11.6098     -73.1186      -96.329962      0.31687348
      11.6154     -72.6442      -35.916622      0.54867612
      11.6182     -73.2912      -124.07212      0.37348549
      11.6202     -73.5893      -149.26774      0.59379978
      11.6202     -73.5893      -149.26774      0.59379978
      11.6242     -73.8029      -157.65699      0.78516417
      11.6281     -72.8080      -48.483548      0.42082954
      11.6303     -72.6805      -37.841201      0.51626713
      11.6340     -73.5804      -149.12895      0.58405317
      11.6345     -72.0681      -17.634066       1.0770362
      11.6357     -75.0164      -172.01831       1.9711268
      11.6357     -73.5377      -146.79119      0.54763899
      11.6417     -73.3525      -131.96088      0.40542990
      11.6441     -74.1472      -165.04541       1.1114990
      11.6458     -73.4341      -139.79056      0.46292109
      11.6473     -73.2791      -123.17065      0.35978877
      11.6488     -72.7749      -44.727888      0.43982250
      11.6568     -72.7901      -45.917833      0.42714962
      11.6590     -72.9607      -67.634943      0.32789821
      11.6590     -72.9607      -67.634943      0.32789821
      11.6602     -73.1752      -107.07828      0.31299965
      11.6624     -71.5026      -11.574976       1.6310618
      11.6651     -72.3532      -22.893169      0.80168021
      11.6683     -73.2394      -117.91603      0.33465313
      11.6718     -72.8804      -55.603750      0.36457370
      11.6740     -71.9611      -15.550922       1.1778536
      11.6746     -72.1622      -18.527538      0.98249104
      11.6809     -73.6584      -153.83403      0.64618354
      11.6819     -72.7885      -45.048496      0.42301374
      11.6832     -73.1699      -106.46216      0.30506789
      11.6845     -71.8734      -14.393752       1.2630023
      11.6850     -74.2957      -167.42271       1.2537969
      11.6850     -72.4417      -25.108434      0.71704741
      11.6855     -73.1031      -93.700859      0.29362879
      11.6900     -71.8630      -14.209050       1.2728467
      11.6919     -75.0573      -172.61527       2.0097860
      11.6922     -73.2695      -122.96611      0.34356967
      11.6935     -74.0778      -164.70868       1.0403297
      11.7007     -73.4730      -144.26552      0.48356286
      11.7058     -72.7103      -37.826381      0.47859483
      11.7089     -73.6150      -152.60820      0.60361354
      11.7103     -73.1048      -94.096166      0.28641788
      11.7120     -73.4791      -145.00632      0.48657909
      11.7153     -72.8313      -48.450090      0.38576072
      11.7153     -72.8313      -48.450090      0.38576072
      11.7168     -73.4528      -143.22243      0.46453574
      11.7170     -73.4420      -142.39000      0.45589772
      11.7183     -73.0933      -91.783600      0.28366159
      11.7206     -73.5985      -152.12223      0.58735255
      11.7207     -72.9227      -60.205987      0.32908255
      11.7310     -73.5694      -150.94179      0.56032015
      11.7314     -73.3387      -132.95413      0.37675809
      11.7334     -73.2018      -113.11696      0.30156748
      11.7374     -72.7256      -38.038612      0.46054059
      11.7375     -73.4721      -145.22404      0.47661000
      11.7451     -73.2440      -120.49651      0.31714026
      11.7458     -73.2682      -124.22008      0.32979332
      11.7510     -72.3014      -19.894539      0.84149287
      11.7511     -74.2423      -167.66284       1.1971249
      11.7519     -72.3931      -22.165949      0.75448418
      11.7535     -73.4558      -144.48993      0.46053888
      11.7546     -71.8637      -13.322112       1.2675871
      11.7557     -73.4462      -143.82826      0.45239189
      11.7603     -75.0414      -173.05571       1.9912980
      11.7625     -73.5326      -149.76523      0.52369956
      11.7692     -73.3235      -132.30707      0.35834455
      11.7707     -73.1458      -102.97569      0.27434605
      11.7723     -74.1736      -167.14530       1.1282995
      11.7724     -72.9007      -55.507257      0.32830994
      11.7867     -71.9133      -13.367194       1.2165181
      11.7900     -73.1995      -113.94384      0.28543036
      11.7950     -72.2174      -17.368871      0.91820756
      11.7974     -73.3927      -140.55385      0.40265011
      11.8032     -72.6431      -30.724930      0.51919743
      11.8051     -72.4499      -22.639179      0.69505695
      11.8059     -74.5602      -171.00149       1.5090045
      11.8062     -72.9534      -62.917246      0.29176783
      11.8085     -72.6391      -30.350881      0.52193582
      11.8135     -73.5345      -151.25420      0.51795459
      11.8160     -73.8089      -161.52678      0.77114094
      11.8169     -73.0368      -79.211013      0.25998184
      11.8174     -71.8214      -12.069407       1.3053897
      11.8232     -73.4833      -148.45108      0.47218678
      11.8363     -72.8586      -47.792510      0.34052518
      11.8376     -72.1154      -14.995628       1.0141419
      11.8391     -73.3073      -132.50778      0.33232632
      11.8442     -73.8243      -162.44894      0.78324610
      11.8464     -71.0101      -7.4792436       2.1142985
      11.8553     -74.0378      -166.55655      0.98960548
      11.8602     -72.5078      -23.196556      0.63464180
      11.8615     -72.6363      -28.655269      0.51673138
      11.8643     -73.5467      -153.31368      0.52188866
      11.8671     -73.2207      -119.89669      0.27461072
      11.8687     -73.6837      -159.07331      0.64733345
      11.8696     -73.1864      -113.26310      0.25885336
      11.8703     -72.6224      -27.688982      0.52796828
      11.8745     -70.1010      -5.2729206       3.0276775
      11.8772     -73.6450      -157.92627      0.61026222
      11.8811     -73.0575      -83.234813      0.23784895
      11.8835     -70.9874      -7.0823567       2.1356949
      11.8890     -73.9120      -165.09121      0.86435763
      11.8894     -72.4047      -19.426457      0.72902430
      11.8900     -73.4678      -149.44955      0.44870093
      11.8907     -73.4217      -146.09247      0.40955872
      11.8964     -72.9643      -62.308741      0.26304311
      11.8965     -73.3614      -140.78996      0.36006050
      11.8990     -72.1953      -15.082473      0.93120244
      11.9067     -72.6868      -30.112606      0.46544470
      11.9102     -73.5090      -152.61312      0.48204053
      11.9191     -72.3479      -17.445896      0.78097893
      11.9233     -75.0042      -174.14722       1.9486726
      11.9237     -73.2008      -117.72416      0.25055988
      11.9247     -71.0382      -6.8675577       2.0831949
      11.9271     -73.4559      -149.83153      0.43290194
      11.9354     -73.4057      -146.30051      0.38896482
      11.9357     -72.8633      -44.755651      0.31611504
      11.9383     -73.0013      -68.876168      0.23589542
      11.9499     -70.4619      -5.3428435       2.6622155
      11.9501     -69.4785      -4.0788743       3.6534218
      11.9542     -73.5864      -157.64177      0.54722992
      11.9551     -73.0726      -86.517835      0.21461711
      11.9569     -74.2382      -170.28471       1.1814940
      11.9596     -72.5400      -21.704830      0.59320203
      11.9670     -73.1939      -117.61992      0.23614769
      11.9686     -73.3405      -141.21125      0.33044238
      11.9734     -71.9009      -10.546886       1.2174615
      11.9762     -72.9765      -62.219150      0.23640086
      11.9805     -72.6153      -24.060600      0.52035334
      11.9810     -73.4821      -153.26798      0.44847107
      11.9826     -73.2787      -133.76999      0.28207639
      11.9833     -72.1484      -12.896364      0.97140863
      11.9853     -73.3608      -144.00579      0.34362776
      11.9856     -72.1105      -12.397646       1.0086581
      11.9895     -69.4412      -3.8274258       3.6902253
      11.9901     -72.4020      -17.043670      0.72243568
      11.9928     -73.2052      -120.92544      0.23497691
      11.9950     -73.4751      -153.30941      0.44037042
      12.0001     -72.2578      -14.117192      0.86247178
      12.0045     -72.2374      -13.721300      0.88215725
      12.0055     -72.8966      -46.517521      0.27758929
      12.0056     -73.7077      -163.00183      0.65709739
      12.0075     -72.7576      -31.408628      0.38836393
      12.0125     -73.6619      -161.86345      0.61252216
      12.0192     -71.7690      -8.9680185       1.3467938
      12.0229     -73.1406      -105.99312      0.20131304
      12.0236     -73.7728      -164.97786      0.71865125
      12.0238     -72.8477      -39.256993      0.31056104
      12.0244     -73.0269      -72.986989      0.20324033
      12.0254     -72.2205      -13.072702      0.89743079
      12.0341     -72.4120      -16.232560      0.70901767
      12.0354     -72.3767      -15.464812      0.74325512
      12.0412     -71.2129      -6.3024095       1.9036762
      12.0424     -72.1806      -12.226631      0.93575265
      12.0452     -72.7887      -32.439701      0.35565304
      12.0463     -72.8946      -44.413444      0.27051685
      12.0536     -74.2763      -171.84158       1.2149927
      12.0636     -73.1307      -103.98870      0.18725048
      12.0655     -71.8349      -8.7530305       1.2787817
      12.0680     -72.7174      -26.382218      0.41560681
      12.0690     -73.2059      -124.05520      0.21646610
      12.0718     -72.4533      -16.249535      0.66568033
      12.0740     -70.7600      -4.9349336       2.3586422
      12.0763     -72.1574      -11.329181      0.95667950
      12.0778     -71.1721      -5.8313234       1.9436373
      12.0809     -72.7911      -31.157289      0.34802543
      12.0960     -73.4141      -152.93173      0.37225508
      12.1050     -74.4207      -173.36237       1.3576158
      12.1115     -72.9876      -59.532993      0.19610733
      12.1155     -74.0688      -170.98874       1.0053184
      12.1182     -72.6717      -22.108803      0.45183367
      12.1198     -71.0882      -5.2242258       2.0268842
      12.1215     -70.9624      -4.9327760       2.1535771
      12.1258     -70.9305      -4.8313514       2.1855765
      12.1316     -74.0231      -170.79339      0.95902789
      12.1430     -73.7882      -167.87471      0.72554136
      12.1438     -73.5122      -160.23342      0.45748787
      12.1466     -73.3708      -151.65000      0.32678454
      12.1473     -72.7886      -28.068264      0.34059804
      12.1488     -74.5164      -174.30137       1.4522046
      12.1525     -71.3192      -5.4970011       1.7934508
      12.1565     -73.7710      -167.86756      0.70773114
      12.1566     -74.0195      -171.16876      0.95436376
      12.1593     -73.3439      -149.76750      0.30138666
      12.1606     -71.8546      -7.5304349       1.2551337
      12.1657     -73.1326      -107.18993      0.15884652
      12.1671     -72.3248      -11.632800      0.78537625
      12.1674     -71.9381      -7.9328051       1.1711134
      12.1691     -71.7421      -6.8359496       1.3676274
      12.1715     -73.3948      -154.64801      0.34509773
      12.1726     -73.6006      -164.34041      0.53973915
      12.1735     -72.0657      -8.7450499       1.0431762
      12.1743     -72.9436      -46.317436      0.20858714
      12.1791     -73.0210      -66.119095      0.16268235
      12.1800     -73.8491      -169.59979      0.78365851
      12.1861     -71.8923      -7.3755700       1.2162691
      12.1872     -72.6231      -17.741928      0.49124496
      12.1880     -73.4484      -158.71446      0.39275041
      12.1899     -73.8298      -169.52991      0.76403371
      12.1956     -73.9524      -171.15294      0.88566200
      12.1987     -72.7103      -20.961932      0.40675411
      12.1990     -71.2479      -4.8421930       1.8640012
      12.1996     -73.2770      -143.88010      0.23856656
      12.2001     -73.7457      -168.40863      0.68012213
      12.2009     -74.1574      -172.98987       1.0903540
      12.2014     -73.3305      -150.49479      0.28359793
      12.2015     -72.3491      -11.209274      0.75925784
      12.2016     -72.1196      -8.6993334      0.98795862
      12.2043     -73.4942      -161.54953      0.43447151
      12.2073     -74.7442      -175.67941       1.6798602
      12.2106     -73.0127      -61.949336      0.15811295
      12.2144     -70.0331      -3.0036457       3.0890226
      12.2154     -73.1056      -98.106966      0.13876600
      12.2160     -73.5975      -165.52563      0.53342095
      12.2193     -72.3497      -10.814710      0.75760195
      12.2208     -71.9299      -7.0728773       1.1772493
      12.2227     -72.6705      -18.258927      0.44238730
      12.2245     -74.1014      -172.94070       1.0334069
      12.2253     -71.4667      -5.1366646       1.6429399
      12.2256     -72.9608      -46.906710      0.18557201
      12.2259     -73.4481      -160.19273      0.38851753
      12.2300     -73.5164      -163.34999      0.45355155
      12.2306     -69.6643      -2.6339769       3.4610206
      12.2344     -71.6734      -5.7054152       1.4346141
      12.2350     -73.3133      -150.43750      0.26363479
      12.2443     -72.5753      -14.426927      0.53312691
      12.2460     -72.8641      -30.108374      0.25951161
      12.2473     -69.9510      -2.7308548       3.1713765
      12.2485     -72.4538      -11.706675      0.65267908
      12.2534     -73.2628      -144.94802      0.21781194
      12.2562     -71.9696      -6.7518278       1.1362315
      12.2570     -70.7173      -3.4013921       2.3977833
      12.2610     -69.5731      -2.4040490       3.5527061
      12.2632     -73.6587      -168.33088      0.59044502
      12.2635     -73.1972      -132.40879      0.16606247
      12.2715     -73.4449      -161.87509      0.38109341
      12.2724     -72.0170      -6.7661314       1.0880342
      12.2727     -74.1747      -174.12518       1.1053431
      12.2777     -74.7501      -176.33016       1.6844069
      12.2844     -73.3168      -153.56837      0.25994737
      12.2844     -73.7613      -170.61521      0.69115153
      12.2863     -73.1216      -106.99131      0.12176526
      12.2887     -73.9832      -173.07785      0.91268103
      12.2892     -74.8175      -176.58708       1.7521279
      12.2926     -72.6198      -14.040000      0.48602700
      12.2930     -73.3059      -152.93990      0.24898308
      12.2932     -72.6545      -15.070723      0.45197341
      12.2932     -72.6545      -15.070723      0.45197341
      12.2969     -73.1825      -130.66135      0.14891224
      12.3013     -72.7331      -17.794027      0.37492985
      12.3013     -72.5825      -12.783902      0.52213043
      12.3020     -73.3351      -156.25549      0.27440785
      12.3070     -73.1590      -123.63354      0.13228261
      12.3137     -73.1271      -110.75123      0.11590453
      12.3165     -73.6637      -169.86526      0.59241150
      12.3243     -73.5187      -166.73958      0.44864176
      12.3256     -72.8782      -26.818290      0.23584652
      12.3260     -72.6821      -14.734309      0.42251819
      12.3275     -73.6305      -169.55462      0.55890280
      12.3285     -71.6927      -4.5720282       1.4127546
      12.3323     -73.1447      -119.75856      0.11845279
      12.3334     -73.2741      -151.77593      0.21512648
      12.3358     -72.9879      -45.862685      0.14312015
      12.3387     -73.1336      -115.23386      0.11168598
      12.3404     -73.1827      -134.12216      0.13962575
      12.3475     -73.8782      -173.28326      0.80541956
      12.3525     -72.0449      -5.5923237       1.0574929
      12.3583     -74.1371      -175.16657       1.0651780
      12.3585     -73.4383      -165.25506      0.36753476
      12.3608     -74.4666      -176.41805       1.3970570
      12.3645     -73.1220      -110.96846      0.10015019
      12.3661     -72.2633      -6.6944900      0.83748564
      12.3715     -72.7961      -17.619448      0.30787157
      12.3735     -69.7607      -1.8469734       3.3620403
      12.3760     -73.5671      -169.74616      0.49342642
      12.3781     -73.2991      -157.56923      0.23225670
      12.3807     -72.5804      -10.146331      0.51955448
      12.3872     -71.9694      -4.6895735       1.1325054
      12.3876     -73.0111      -48.857287      0.11590884
      12.3940     -72.9368      -29.535870      0.17400910
      12.3964     -72.5904      -9.8141685      0.50880042
      12.4020     -74.4462      -176.82461       1.3757559
      12.4028     -74.3600      -176.60148       1.2888193
      12.4152     -72.7828      -14.641652      0.31723750
      12.4167     -72.4380      -7.0683719      0.66039336
      12.4187     -73.8053      -174.13737      0.72997063
      12.4201     -73.8004      -174.12668      0.72496143
      12.4208     -72.5852      -8.9053319      0.51278833
      12.4243     -73.6152      -172.13097      0.53911239
      12.4265     -74.2349      -176.52303       1.1622601
      12.4297     -74.0189      -175.71656      0.94451371
      12.4328     -72.6007      -8.7614132      0.49681007
      12.4336     -73.5735      -171.74825      0.49704386
      12.4342     -69.5117      -1.3981919       3.6131025
      12.4410     -73.1130      -110.54046     0.075942184
      12.4486     -72.8076      -13.956814      0.29058059
      12.4499     -71.0472      -2.1290004       2.0619990
      12.4514     -73.2243      -154.05487      0.15458794
      12.4528     -73.3038      -163.03957      0.22933340
      12.4544     -73.2032      -150.41229      0.13534712
      12.4555     -72.4228      -5.9176563      0.67430995
      12.4555     -72.4228      -5.9176563      0.67430995
      12.4558     -73.1494      -133.57655     0.091960207
      12.4561     -74.0259      -176.19141      0.95102259
      12.4564     -73.2731      -160.69180      0.19953611
      12.4565     -72.1977      -4.4596579      0.90086808
      12.4595     -73.6527      -173.65121      0.57544242
      12.4602     -71.9218      -3.4019788       1.1790221
      12.4616     -74.0903      -176.53499       1.0158870
      12.4620     -72.3191      -5.0050985      0.77855092
      12.4623     -73.0800      -84.090677     0.065322974
      12.4638     -72.6735      -8.9891504      0.42265570
      12.4638     -72.6735      -8.9891504      0.42265570
      12.4657     -75.1970      -178.49059       2.1329015
      12.4670     -73.0544      -62.913300     0.071544122
      12.4670     -73.3139      -164.71439      0.23797591
      12.4674     -70.1586      -1.4344019       2.9594064
      12.4682     -73.1821      -146.86741      0.11506192
      12.4691     -72.9426      -23.555802      0.15886133
      12.4694     -70.8600      -1.8046984       2.2508816
      12.4704     -73.9440      -176.07012      0.86820646
      12.4882     -73.9399      -176.38035      0.86377794
      12.4902     -73.6588      -174.57376      0.58059760
      12.4926     -73.4080      -170.38027      0.32927699
      12.4991     -72.7386      -8.9237504      0.35604906
      12.5020     -73.4930      -172.77374      0.41377430
      12.5043     -74.1911      -177.47137       1.1168991
      12.5047     -71.2966      -1.8326691       1.8095958
      12.5071     -73.4798      -172.73533      0.40036935
      12.5077     -73.2531      -163.07958      0.17568756
      12.5090     -73.3821      -170.42349      0.30266452
      12.5112     -73.4056      -171.23676      0.32602376
      12.5155     -72.6838      -7.0639108      0.41024549
      12.5176     -71.4717      -1.8673219       1.6326472
      12.5193     -71.5441      -1.9273910       1.5595567
      12.5215     -74.0256      -177.28441      0.94964435
      12.5219     -72.5892      -5.5439443      0.50503041
      12.5260     -70.6029      -1.2049747       2.5101002
      12.5309     -72.2728      -3.2636091      0.82371294
      12.5329     -74.7759      -178.66058       1.7071505
      12.5335     -72.8280      -9.7014647      0.26524867
      12.5424     -71.8444      -2.0244828       1.2560246
      12.5442     -73.1808      -156.83401      0.10336602
      12.5443     -73.2398      -165.32507      0.15982404
      12.5448     -72.7559      -7.0769803      0.33682862
      12.5523     -73.2999      -169.98828      0.21872500
      12.5552     -74.2599      -178.30280       1.1858650
      12.5571     -72.4705      -3.5302347      0.62380607
      12.5571     -72.7854      -7.0639191      0.30679837
      12.5602     -73.8006      -177.24589      0.72210904
      12.5640     -72.8464      -8.3316521      0.24542694
      12.5677     -74.5367      -178.78173       1.4652640
      12.5688     -73.5252      -175.76566      0.44421356
      12.5701     -72.9849      -18.012295      0.10821128
      12.5735     -72.0553      -1.8784904       1.0427740
      12.5737     -70.8859     -0.93403947       2.2239371
      12.5760     -73.2004      -164.73630      0.11902181
      12.5782     -74.1569      -178.46409       1.0815715
      12.5802     -70.8856     -0.87849531       2.2242768
      12.5813     -72.1976      -2.0097934      0.89890702
      12.5861     -71.5925      -1.1765439       1.5100902
      12.5907     -74.0058      -178.40912      0.92894545
      12.5933     -73.1320      -149.99273     0.052765331
      12.5988     -74.1439      -178.74867       1.0683242
      12.5992     -73.6254      -177.48121      0.54477183
      12.6032     -73.8396      -178.30395      0.76099365
      12.6075     -73.1532      -161.69845     0.070643757
      12.6088     -72.7361      -3.6078174      0.35504236
      12.6139     -73.3420      -175.54382      0.25864325
      12.6162     -72.6784      -2.8002504      0.41312639
      12.6171     -72.5064      -1.9629792      0.58676603
      12.6203     -73.5449      -177.76866      0.46317206
      12.6270     -73.2316      -173.59315      0.14718054
      12.6325     -73.5742      -178.31035      0.49264015
      12.6327     -72.9363      -5.6395252      0.15276032
      12.6361     -71.5656     -0.56191895       1.5370606
      12.6367     -73.1612      -169.71295     0.076430440
      12.6367     -73.7678      -178.90437      0.68820048
      12.6426     -73.0539      -19.864533     0.035288491
      12.6455     -73.8404      -179.20014      0.76145504
      12.6470     -73.2665      -176.66810      0.18190012
      12.6480     -73.6130      -178.91578      0.53178512
      12.6501     -73.8248      -179.28249      0.74569005
      12.6510     -73.4383      -178.50142      0.35524747
      12.6512     -71.9282     -0.49167935       1.1706860
      12.6517     -73.8406      -179.33085      0.76168616
      12.6535     -74.9217      -179.75824       1.8539697
      12.6573     -73.1424      -172.26864     0.056735584
      12.6614     -72.4671     -0.61067734      0.62615056
      12.6617     -72.4820     -0.61687735      0.61110343
      12.6685     -71.1158     -0.13966902       1.9914378
      12.6693     -72.9428      -1.6296477      0.14554885
      12.6746     -73.2806      -179.26219      0.19581263
      12.6754     -72.8424     -0.54514942      0.24695322
      12.6754     -71.6967     -0.10204659       1.4045547
      12.6755     -73.0423      -2.9290082     0.044983827
      12.6771     -71.0967    -0.057607794       2.0107433
      12.6791     -74.0452      -179.93069      0.96830554
      12.6812     -73.3034      -179.84109      0.21889177
      12.6839     -74.0579       179.99000      0.98118573
      12.6886     -72.9730      0.77887545      0.11499073
      12.6893     -71.6881     0.077127958       1.4131642
      12.6910     -74.6360       179.92413       1.5652689
      12.6945     -72.6860      0.47473276      0.40494175
      12.7036     -73.4945       179.19012      0.41193879
      12.7045     -73.9110       179.59239      0.83279585
      12.7050     -73.2146       177.19311      0.12929698
      12.7078     -72.9015       2.2251308      0.18738728
      12.7102     -73.5961       179.14515      0.51462534
      12.7118     -73.4975       178.87105      0.41503945
      12.7155     -75.3834       179.79723       2.3204255
      12.7207     -71.9152      0.56729745       1.1837813
      12.7248     -72.5678       1.3719339      0.52454842
      12.7250     -72.6673       1.6963545      0.42402631
      12.7275     -74.7607       179.60228       1.6913236
      12.7282     -73.1639       170.41835     0.079025028
      12.7305     -73.3408       176.95378      0.25703892
      12.7310     -74.1920       179.32635       1.1167452
      12.7352     -73.7637       178.77276      0.68413188
      12.7362     -72.5179       1.6016696      0.57500279
      12.7368     -72.6902       2.2982756      0.40100387
      12.7369     -71.1309      0.50765375       1.9762086
      12.7393     -73.5801       178.16371      0.49868827
      12.7463     -73.2076       171.42870      0.12345280
      12.7492     -72.5772       2.2176036      0.51529588
      12.7507     -70.1033      0.44075739       3.0144823
      12.7510     -73.1832       168.52555     0.099418380
      12.7537     -73.7370       178.26190      0.65722584
      12.7543     -73.3719       175.92157      0.28876430
      12.7552     -73.4182       176.45869      0.33548770
      12.7612     -70.5777      0.59143279       2.5352706
      12.7620     -73.3867       175.71011      0.30392661
      12.7636     -73.5169       176.96874      0.43523033
      12.7640     -72.0021       1.3170107       1.0961841
      12.7650     -72.6160       2.9698016      0.47627658
      12.7663     -73.5418       177.04172      0.46032706
      12.7706     -71.9641       1.3795997       1.1346937
      12.7731     -72.6811       3.7695702      0.41076088
      12.7743     -73.0509       36.479258     0.045099921
      12.7761     -71.9783       1.4841261       1.1203694
      12.7781     -73.0988       113.62545     0.030388463
      12.7786     -73.1495       156.24292     0.069271548
      12.7817     -73.4295       175.32083      0.34746315
      12.7830     -72.8736       7.8411018      0.21743811
      12.7843     -72.0374       1.7008570       1.0607082
      12.7889     -73.5976       176.65866      0.51701354
      12.7890     -72.9683       14.642465      0.12374306
      12.7895     -73.5506       176.28921      0.46965837
      12.7913     -73.6002       176.60156      0.51968605
      12.7965     -73.5739       176.24024      0.49323442
      12.7976     -74.2998       178.53945       1.2259815
      12.7986     -72.4666       3.2055556      0.62754229
      12.8000     -72.9269       12.089727      0.16522439
      12.8009     -74.5977       178.81549       1.5269743
      12.8042     -73.5736       175.98112      0.49308134
      12.8049     -74.2091       178.31145       1.1344796
      12.8067     -72.7240       5.7669850      0.36838929
      12.8069     -72.5099       3.6849288      0.58406340
      12.8114     -73.5361       175.37997      0.45546577
      12.8148     -73.2612       167.74923      0.18032642
      12.8173     -72.2353       2.7482704      0.86123757
      12.8236     -75.3315       179.09313       2.2683017
      12.8247     -72.9328       15.089416      0.16112541
      12.8271     -73.5311       174.75817      0.45080143
      12.8334     -73.8576       176.90156      0.77996870
      12.8344     -73.8694       176.93010      0.79189836
      12.8366     -74.7575       178.61812       1.6885997
      12.8392     -74.4349       178.22202       1.3628363
      12.8423     -73.5506       174.45570      0.47082498
      12.8462     -72.9708       22.364485      0.12668693
      12.8496     -71.3858       1.7876058       1.7193677
      12.8497     -71.8977       2.4906946       1.2025277
      12.8502     -73.9049       176.76368      0.82796175
      12.8514     -73.0697       70.780912     0.052384184
      12.8551     -73.2056       157.32496      0.13012018
      12.8575     -73.1961       155.26173      0.12162127
      12.8606     -73.0353       45.193854     0.073681673
      12.8640     -72.8938       15.406374      0.20214667
      12.8648     -73.3629       169.34617      0.28398450
      12.8655     -70.2732       1.2529714       2.8434003
      12.8665     -72.3228       4.1643322      0.77384913
      12.8679     -72.3566       4.3816019      0.73986482
      12.8683     -73.6206       174.41860      0.54193834
      12.8692     -72.9517       21.982012      0.14708680
      12.8731     -72.7347       9.0902874      0.36022042
      12.8737     -72.9913       30.280936      0.11162813
      12.8740     -71.9934       3.0857799       1.1062857
      12.8759     -71.9056       2.8996667       1.1949265
      12.8781     -72.5013       5.7134173      0.59442345
      12.8787     -72.6904       8.3482595      0.40468809
      12.8813     -71.9159       3.0056901       1.1845833
      12.8815     -72.7516       9.9480246      0.34379044
      12.8846     -73.0729       76.740403     0.060834069
      12.8885     -73.2216       156.29141      0.14881786
      12.8889     -72.6540       8.0617093      0.44157696
      12.8892     -73.4072       169.60474      0.32919355
      12.8900     -72.9695       27.329345      0.13325567
      12.8914     -72.9263       20.852087      0.17343973
      12.8940     -72.3750       5.1215127      0.72195018
      12.8985     -73.3767       168.01477      0.29954183
      12.9028     -71.0580       2.0115315       2.0509415
      12.9044     -73.8046       175.09072      0.72801045
      12.9139     -69.3198       1.2394922       3.8067650
      12.9162     -69.3823       1.2689682       3.7436956
      12.9175     -73.2592       158.64051      0.18713786
      12.9255     -72.9850       34.880290      0.12524027
      12.9255     -73.4841       170.16947      0.40752993
