    pmRA(mas/yr)      pmDec      errpmRA      errpmDec      Distance(kpc)      PositionAngle(°)  
      0.50215056     -0.83902018    0.0356268    0.0511161       1.8107841      -142.61211
      0.52392310     -0.84149485     0.139239     0.103721       1.5526142      -140.69419
      0.49013153     -0.88088758     0.112722    0.0501465       1.5076746      -137.45045
      0.49036548     -0.85690469     0.102601     0.337847       1.6674843      -139.07311
      0.52090637     -0.84318086    0.0836243    0.0441375       1.7413163      -138.13419
      0.50586175     -0.88383786    0.0782617     0.162578       2.0058277      -141.13810
      0.46071826     -0.87318461    0.0629550     0.291199       2.2087451      -128.67789
      0.47403690     -0.86210095     0.177276    0.0221572       1.8588428      -126.38125
      0.49529914     -0.84893104    0.0581075     0.135514       1.9403829      -130.39994
      0.49994660     -0.86834479    0.0285631     0.205059       1.7227627      -135.05572
      0.49924856     -0.86936932     0.232738    0.0339151       1.6430593      -132.21973
      0.50403950     -0.81783439     0.149632    0.0250518       1.5646421      -129.58556
      0.50963187     -0.79856708    0.0421477     0.134587       1.5346735      -126.31169
      0.53415629     -0.85621227     0.259074    0.0907284       1.6442686      -124.41232
      0.46675826     -0.89122197     0.192256     0.159082       1.7944346      -125.61133
      0.47568404     -0.86528769     0.306711    0.0385976       1.5522524      -130.77963
      0.53317663     -0.86574717     0.113485    0.0624260       1.5629084      -133.46579
      0.52366008     -0.85626931     0.125566     0.154482       1.8852835      -127.71165
      0.50998787     -0.82370468     0.168458    0.0430172       1.6508424      -121.17153
      0.45737424     -0.88013896    0.0809796  0.000308347       1.8477851      -117.69780
      0.47388456     -0.87290294     0.136825   0.00307816       1.8373419      -116.91053
      0.45420611     -0.88311244     0.130224    0.0817733       1.8323486      -116.26614
      0.48489248     -0.86017647    0.0619751     0.140816       2.1416262      -121.20251
      0.50037156     -0.85256350    0.0896871     0.205194       2.1744287      -126.62112
      0.44164283     -0.91481803     0.114692  0.000796382       2.0931435      -125.35402
      0.46583639     -0.86806529    0.0322152    0.0693837       2.2088897      -127.63138
      0.42665635     -0.87302071    0.0167537    0.0779672       2.1970936      -123.49759
      0.35833446     -0.81395633     0.155242    0.0550016       2.5279916      -128.50292
      0.49634837     -0.89325967     0.228076    0.0704979       2.2835842      -134.59417
      0.34344599     -0.80163501     0.199292     0.119569       2.2071253      -138.67271
      0.49750059     -0.88933197    0.0920886    0.0190874       2.1489353      -140.78227
      0.52008676     -0.88304318     0.162107     0.146775       2.1326950      -138.62906
      0.53312520     -0.84518461    0.0661822     0.114750       1.8023757      -131.71161
      0.47869020     -0.84502481     0.154575     0.262716       1.9546661      -135.48742
      0.50059748     -0.85347129     0.131974     0.119632       1.8684232      -128.15422
      0.50697717     -0.88864667    0.0866574    0.0104151       1.7098485      -133.51198
      0.53942568     -0.86098607    0.0546706   0.00545748       1.6637211      -141.14392
      0.50022345     -0.91929136     0.239833   0.00557605       1.7702472      -135.21699
      0.52130725     -0.87991918    0.0422697    0.0415705       1.9313211      -141.70693
      0.52935043     -0.88463119     0.124392    0.0959200       1.8571718      -148.51929
      0.54725751     -0.87168160    0.0968034    0.0705794       1.7836604      -147.30540
      0.50182150     -0.87493335     0.103314    0.0582926       1.6929644      -142.99728
      0.53772164     -0.84477396     0.105017     0.159422       1.6953191      -151.23362
      0.50776980     -0.89304369     0.252858    0.0894488       1.7567414      -150.88003
      0.55404298     -0.84192114    0.0977450   0.00435020       1.4099096      -150.22757
      0.55706208     -0.88992112    0.0702186    0.0899632       1.5205457      -146.65191
      0.54065512     -0.89035861   0.00462320     0.166559       1.6979762      -148.99286
      0.53342562     -0.89383407    0.0757907     0.179398       1.4399348      -138.68185
      0.52765240     -0.87912883    0.0422705    0.0954236       1.5024874      -141.98561
      0.53259349     -0.88313682    0.0452005     0.157972       1.2694815      -140.99309
      0.56190786     -0.86880498     0.234849    0.0536246       1.2811686      -137.91415
      0.56529475     -0.84385252   0.00392915    0.0308717       1.0586037      -132.58766
      0.48940664     -0.85890402     0.144981     0.101956       1.1483615      -127.55901
      0.54073252     -0.85401295     0.112058     0.149988       1.1808716      -144.22027
      0.53947738     -0.83958828     0.221287    0.0619779       1.1364255      -149.27395
      0.50749299     -0.87584672    0.0894399    0.0548142       1.2146812      -140.72434
      0.54899164     -0.85186560     0.264750    0.0664737       1.3488726      -143.93010
      0.49407397     -0.88078774    0.0304656    0.0118087       1.6730604      -136.89277
      0.50530038     -0.90702885     0.156414    0.0672542       1.5345717      -127.05672
      0.51730211     -0.87935538     0.198634     0.269135       1.5769341      -131.12725
      0.50311885     -0.86747075     0.107587     0.194097       1.5061370      -121.02351
      0.56451160     -0.82667829     0.133373     0.186259       1.2687841      -126.90606
      0.51154543     -0.83322354    0.0168308     0.131212       1.2657524      -123.90907
      0.49345379     -0.81039098     0.163041    0.0596242       1.3348812      -120.92890
      0.51880318     -0.85751983     0.110811    0.0614616       1.4551174      -132.60514
      0.53424885     -0.84389848     0.231948     0.155940       1.1009164      -128.20525
      0.50703300     -0.87260757     0.219223     0.257880       1.0726085      -123.47934
      0.53907867     -0.85755780     0.138146     0.135290       1.0691653      -120.71712
      0.56703284     -0.86716475   0.00291696     0.166995      0.96433040      -128.38515
      0.50408373     -0.85970576    0.0270486    0.0549316      0.82822507      -120.98887
      0.52523139     -0.88946753     0.382475    0.0489024      0.90343813      -94.282883
      0.51144909     -0.80728573     0.185983    0.0399010      0.82705001      -89.267328
      0.50410077     -0.87715879     0.149102    0.0546146      0.87161172      -92.583317
      0.53722122     -0.84416990     0.156662     0.103762      0.94773837      -89.476798
      0.52276185     -0.84882599     0.142230    0.0976558      0.79147125      -96.508603
      0.53319795     -0.79232456    0.0393326     0.122309      0.83417333      -106.78895
      0.52571095     -0.84573076     0.106790     0.310894      0.70674090      -130.01469
      0.56410057     -0.82919574   0.00788333    0.0218788      0.64971605      -135.63112
      0.49502959     -0.89640699     0.204835    0.0588185       1.1349073      -120.67767
      0.49486509     -0.90107010     0.137049    0.0458256       1.3071368      -120.66083
      0.49549855     -0.82115389    0.0804682   0.00749148       1.0572192      -122.78546
      0.53680674     -0.81829449    0.0674719    0.0264727      0.99138027      -114.98996
      0.52752977     -0.83792507     0.155477    0.0926412       1.0577716      -124.87571
      0.47808830     -0.86624859     0.113114    0.0125473       1.2969422      -106.98088
      0.54897474     -0.82214910     0.116240     0.112022       1.1562945      -103.69020
      0.53293415     -0.83435429    0.0437481    0.0896471       1.3151769      -118.55482
      0.52499792     -0.87018195    0.0624845     0.136492       1.5179530      -110.26955
      0.47515485     -0.85111736    0.0234029     0.177575       1.6094623      -117.60755
      0.48364664     -0.87126143    0.0539013    0.0298733       1.6655954      -114.40034
      0.50794816     -0.85501775    0.0952604     0.122543       1.7630737      -109.04038
      0.46008069     -0.84377654    0.0838624    0.0355860       1.6573521      -105.74446
      0.48069884     -0.85460798     0.155587    0.0822290       1.4237368      -107.34339
      0.49292897     -0.87704186     0.142306    0.0317691       1.2798352      -110.98503
      0.49861473     -0.85835149    0.0881850   0.00863683       1.4219312      -115.35973
      0.49279091     -0.79889920     0.242838     0.178350       1.4819276      -119.21616
      0.47182595     -0.86870264    0.0324056    0.0385835       1.4735143      -116.77659
      0.48963386     -0.85904193    0.0643031    0.0840384       1.6088686      -116.63028
      0.50137465     -0.80614177    0.0556648    0.0466214       1.6072193      -115.39382
      0.47090159     -0.82874752     0.237005     0.158197       1.7765467      -109.81421
      0.49075021     -0.86601985    0.0928706     0.244103       1.5597128      -112.35294
      0.47209271     -0.85302276     0.155565    0.0986750       1.7624875      -117.76994
      0.51330210     -0.86217181     0.135542    0.0441068       1.4824888      -119.64484
      0.50062140     -0.81550745    0.0419685    0.0118115       1.3520646      -121.52752
      0.49131547     -0.78657311    0.0411147    0.0104549       1.4316962      -127.69836
      0.48375859     -0.85572268    0.0956228     0.142190       1.5693316      -130.82460
      0.48788857     -0.82888139    0.0932470    0.0621602       1.7064407      -129.34162
      0.47934955     -0.85998814    0.0549090    0.0543079       1.7169788      -127.41373
      0.48881507     -0.81562634    0.0197385     0.303209       1.6912598      -133.54918
      0.48416177     -0.87043050    0.0446357     0.161973       1.7018559      -130.33490
      0.48710336     -0.83743518     0.278820    0.0956282       1.6966506      -126.16341
      0.51610933     -0.83880662    0.0617891     0.211204       1.7210494      -121.50228
      0.51740304     -0.79109943     0.181307   0.00861084       1.3234567      -121.44421
      0.49830041     -0.82897614    0.0423770     0.295157       1.2909859      -122.18187
      0.50859623     -0.78347159     0.232220    0.0623607       1.3491015      -120.92658
      0.53003213     -0.83426760    0.0316874    0.0610805       1.3212237      -129.81878
      0.49476315     -0.86508551    0.0460369    0.0793936       1.2130379      -128.82699
      0.51313610     -0.84718595     0.158946    0.0814134       1.3351836      -128.44426
      0.51597156     -0.83613446    0.0294459    0.0258658       1.1985376      -136.82654
      0.55204980     -0.79472028     0.177215   0.00880269       1.4039645      -138.72756
      0.52557174     -0.81196106    0.0807505    0.0255632       1.3382830      -145.13684
      0.48888612     -0.83840705    0.0996288    0.0175702       1.6262644      -137.26958
      0.50125019     -0.79999525     0.210522     0.186140       1.1915342      -149.47662
      0.53285589     -0.82870240     0.115229     0.106010       1.0417194      -158.01620
      0.56078340     -0.81940782     0.313572     0.100745      0.83960487      -158.43327
      0.53910972     -0.81965697     0.100440    0.0332245       1.2498723      -138.13938
      0.50383777     -0.84934143    0.0652383    0.0603042      0.99517109      -129.38043
      0.53935252     -0.76129845    0.0858954    0.0342856      0.87413898      -124.43355
      0.54510059     -0.78996607     0.102066    0.0267882       1.0257759      -134.89057
      0.55757542     -0.79296614    0.0872359    0.0551357      0.99917213      -136.10884
      0.51154539     -0.83115516     0.106224   0.00585838       1.0477694      -125.82951
      0.53870595     -0.83037359    0.0427167    0.0912215       1.0035884      -122.81400
      0.55950005     -0.79872051     0.143419    0.0189492      0.75516117      -120.03489
      0.49358903     -0.84720876    0.0911893     0.168524      0.58941893      -124.18315
      0.54864872     -0.78831310     0.157873    0.0513613      0.76193153      -131.32487
      0.51960391     -0.84527123     0.284462    0.0660251      0.91711935      -136.17504
      0.53311507     -0.83774147    0.0623880     0.166308      0.74151615      -143.62898
      0.49633080     -0.81520976     0.140768     0.126082      0.79294551      -145.99942
      0.53349964     -0.82159979     0.230411     0.160287      0.55464444      -155.86846
      0.55691985     -0.82264180    0.0166817     0.184835      0.62879604      -147.86218
      0.54268192     -0.80352679     0.253190     0.115344      0.77276534      -156.67294
      0.55706965     -0.79095192    0.0698424    0.0911785      0.76698130      -159.74514
      0.53726918     -0.79600193    0.0186755    0.0595575      0.99471316      -143.25013
      0.52196449     -0.79450601     0.358154    0.0244327      0.92583511      -141.98350
      0.49062944     -0.77312240   0.00958735     0.214212      0.89809153      -141.16573
      0.51583917     -0.80210555    0.0171685     0.142110      0.89792925      -128.75106
      0.35724075     -0.75067376    0.0230195    0.0447956      0.81997127      -140.54928
      0.50981914     -0.81943203     0.235412    0.0420290      0.74662102      -148.37960
      0.49513832     -0.78593876    0.0949437     0.261363      0.66496351      -151.77336
      0.55404471     -0.77542142     0.351598     0.225113      0.33313909      -144.79659
      0.52173875     -0.77638023   0.00707563     0.105585      0.57880072      -152.26556
      0.53012834     -0.80954781     0.124606    0.0419501      0.58338334      -133.17001
      0.55758459     -0.79598855    0.0126867   0.00803336      0.65720944      -116.03231
      0.50109836     -0.80533473     0.204132    0.0629272      0.99296700      -115.97060
      0.53857937     -0.79194250     0.120010   0.00953429      0.73326770      -108.68967
      0.54404040     -0.82165083     0.203697     0.116080      0.77384812      -105.74234
      0.48977133     -0.80806397     0.115056     0.113115      0.60202235      -104.63330
      0.48744746     -0.80909589    0.0962933    0.0799832      0.85465050      -94.369194
      0.52873472     -0.85622558    0.0769063    0.0322877      0.59636453      -75.262022
      0.53414884     -0.82465236     0.140615     0.103220      0.50367640      -75.198170
      0.51295093     -0.82923119     0.147781    0.0659554      0.50635322      -85.115918
      0.49242239     -0.84814222     0.104114     0.234879      0.42095243      -93.272828
      0.53709324     -0.83223965     0.132488   0.00887262      0.52995296      -94.717624
      0.52222858     -0.80766915    0.0462341    0.0938711      0.57439576      -101.73110
      0.51855206     -0.79913876     0.214153     0.294512      0.37706352      -97.694099
      0.49547175     -0.80684986     0.160789    0.0767175      0.26737616      -113.27455
      0.53762833     -0.75150471     0.401054     0.238582      0.48052611      -128.17117
      0.53059124     -0.81336469    0.0576515    0.0624298      0.23359904      -122.95016
      0.48375840     -0.85719875     0.180383     0.156549      0.82844217      -120.09658
      0.47496354     -0.79530798    0.0687563    0.0850905      0.93802387      -107.92685
      0.51210497     -0.80422977    0.0959809    0.0202333       1.0496124      -112.12034
      0.50455697     -0.82122604     0.231786     0.163100       1.4103426      -117.61452
      0.50495032     -0.81179523     0.219603     0.102647       1.3581534      -131.03540
      0.46545186     -0.84164134     0.107964    0.0209541       1.5319151      -120.72293
      0.49220163     -0.84306611     0.191486    0.0305644       1.3939853      -129.28790
      0.51545382     -0.77344704    0.0932812     0.182802       1.2996039      -128.08923
      0.49557138     -0.79875166    0.0458474    0.0964855       1.0223190      -121.35073
      0.47577347     -0.79854508    0.0928858     0.142333       1.2744532      -129.09661
      0.33721514     -0.76197077     0.100309     0.284419       1.3298112      -123.59284
      0.48948880     -0.83010733     0.155752     0.196321       1.2179825      -116.39764
      0.49325369     -0.82210050    0.0542949     0.174021       1.5624351      -117.40012
      0.49509428     -0.83426051     0.129996    0.0183112       1.5318053      -105.13549
      0.49147103     -0.83806581    0.0897326    0.0525195       1.2694709      -106.83411
      0.49875405     -0.86267258    0.0815168    0.0806358       1.2084206      -87.997286
      0.51473592     -0.78622820   0.00915243     0.171111       1.1433867      -97.907033
      0.51287556     -0.80390063    0.0878717    0.0120463       1.1655385      -96.010290
      0.49838625     -0.82513863     0.438730    0.0290949       1.3033409      -100.78144
      0.51118347     -0.80909204    0.0137823     0.263987       1.6162047      -93.124053
      0.47305881     -0.85275007    0.0221833     0.117971       1.6698506      -95.522011
      0.48167096     -0.80781368     0.188394     0.196379       1.6013544      -97.020773
      0.48626446     -0.83038892     0.120697     0.115603       1.4294182      -107.02470
      0.51632367     -0.82882807     0.103807    0.0429261       1.1493958      -108.95752
      0.49907807     -0.81188149    0.0401629    0.0391005       1.2757934      -103.43491
      0.49315409     -0.88845070     0.317471    0.0602846       1.3503190      -107.04838
      0.48007697     -0.83138777    0.0422248    0.0752191       1.3164104      -91.352357
      0.46057947     -0.87110425     0.266362    0.0618243       1.4236710      -95.310516
      0.44636275     -0.87899373     0.105535    0.0583106       1.7387660      -101.83019
      0.48627403     -0.86585312   0.00840168    0.0592314       1.7119238      -95.804353
      0.45562267     -0.86677546     0.238978    0.0556797       1.6108338      -90.207801
      0.47905582     -0.88183584    0.0816512     0.130526       1.6931349      -89.008988
      0.46628081     -0.81486273     0.248099     0.214875       1.7246983      -89.394093
      0.45181232     -0.86584947     0.213129     0.132307       1.7616125      -92.160363
      0.46669382     -0.87714451    0.0399081    0.0302797       1.5602860      -92.754499
      0.49058251     -0.81455221     0.252388     0.118859       1.5978117      -90.185251
      0.45703423     -0.88071368    0.0604759    0.0576156       1.5456702      -81.335521
      0.49202850     -0.85955515    0.0972209     0.137824       1.5507836      -83.433863
      0.46810170     -0.82220313    0.0197364    0.0886127       1.4049529      -79.411678
      0.48348197     -0.88628894     0.156808     0.117524       1.4450342      -80.015564
      0.50311004     -0.85800624     0.173268    0.0950218       1.2049647      -80.512876
      0.47870287     -0.85358842    0.0284252    0.0570187       1.0755474      -80.648558
      0.50261915     -0.84357377     0.127077    0.0193564       1.2555015      -80.217317
      0.48958600     -0.81162654     0.469341  0.000294950       1.2317979      -83.299234
      0.51778058     -0.83116959    0.0401347    0.0469161       1.1195919      -96.929546
      0.47093519     -0.79433022     0.257330    0.0730404       1.1580800      -91.057572
      0.54518167     -0.81215571    0.0496988    0.0867861       1.0686805      -101.12352
      0.50428602     -0.84874968     0.176669     0.346460      0.93043926      -100.77369
      0.54250198     -0.83248001    0.0984607     0.177044      0.92146699      -95.545898
      0.50918170     -0.80003821     0.106444    0.0117974       1.0161563      -86.287355
      0.44781700     -0.81941263    0.0985583    0.0210073       1.0453352      -91.173898
      0.49461365     -0.87109979   0.00750767     0.108015      0.95848465      -91.745428
      0.53609110     -0.81219208     0.154772    0.0645421      0.88121162      -86.899177
      0.48970895     -0.84176456    0.0707556     0.148390      0.89091091      -76.688855
      0.51395533     -0.84883805    0.0168399     0.159017      0.82457324      -87.214821
      0.51601353     -0.85575144     0.276409    0.0498086      0.61030852      -66.440800
      0.48545526     -0.84992240     0.204513    0.0441384      0.54471047      -78.832133
      0.50618570     -0.84476685    0.0520995    0.0772228      0.71225713      -106.64259
      0.53169604     -0.83704924    0.0253694     0.115940      0.72277830      -102.61663
      0.54603171     -0.83286404    0.0774444     0.202981      0.71928368      -107.40749
      0.51699726     -0.83663317     0.135274     0.251646      0.56849723      -89.336477
      0.53897358     -0.80160734     0.150270     0.176019      0.67845779      -80.210762
      0.52976218     -0.78990257    0.0871824    0.0627531      0.90582321      -84.933188
      0.53701052     -0.83256936    0.0352405     0.162339       1.0173658      -72.177052
      0.49839151     -0.88627160   0.00138242     0.234855      0.94846394      -80.785851
      0.51561399     -0.81339588     0.140415     0.102903      0.80204374      -72.168272
      0.50572627     -0.85737122    0.0982148    0.0100729      0.87834697      -70.698939
      0.48390837     -0.83186965     0.110504    0.0282051      0.84107410      -66.234171
      0.50355659     -0.86519083    0.0278533    0.0350105       1.0174725      -70.961505
      0.50599958     -0.80855777     0.364804    0.0123243      0.96864181      -62.654480
      0.50065743     -0.82770980    0.0564871    0.0273602       1.0495816      -66.111667
      0.55707861     -0.82454271    0.0519870     0.158929      0.65097957      -43.350303
      0.51657420     -0.87555085    0.0229176    0.0679872      0.81673984      -54.876386
      0.54278735     -0.82018642    0.0202348     0.254394      0.60770239      -61.157224
      0.53990347     -0.83047459     0.163585    0.0637238      0.59656349      -52.760823
      0.54628814     -0.77854805     0.244751    0.0724358      0.65461210      -84.673216
      0.52078822     -0.87494052   0.00461495     0.124736      0.62993464      -73.576458
      0.52195759     -0.80701984     0.106658    0.0614951      0.43167319      -87.198575
      0.54881205     -0.78405665     0.100545     0.131451      0.43896174      -62.524462
      0.55648027     -0.80246259    0.0221730     0.196978      0.51311257      -32.450701
      0.53999533     -0.82645719     0.193732    0.0571511      0.50118370      -39.665119
      0.55724133     -0.82854089   0.00155850    0.0752732      0.24876180      -35.615363
      0.51489211     -0.82729547     0.273666    0.0752532      0.56255705      -34.076303
      0.53209636     -0.84081013     0.233956    0.0854286      0.59787884      -12.354662
      0.55057285     -0.79561454     0.170679     0.152257      0.44960791      -3.9066254
      0.58365265     -0.80894494    0.0384810    0.0632399      0.16104017      -64.388394
      0.56166191     -0.78925986   0.00511291    0.0623281      0.23247671      -46.567384
      0.56766221     -0.80087949     0.154850    0.0348162      0.35626771      -22.162776
      0.57082960     -0.83968860     0.170614    0.0126763      0.74601254      -37.225993
      0.54818095     -0.82301340 9.25155e-005     0.205686      0.81942320      -36.819050
      0.55104545     -0.83488133     0.167395    0.0709973      0.79566412      -4.3528875
      0.53755357     -0.81789322     0.205284    0.0489852      0.86262978      -7.9366611
      0.56382650     -0.76930261    0.0216416    0.0106497      0.83272029      -6.9865696
      0.56494445     -0.79556741    0.0372606    0.0586266      0.56668103      -2.6061728
      0.55551249     -0.79415588   0.00159058    0.0780822      0.83512758       7.2334029
      0.54395007     -0.82307324     0.167841    0.0199199      0.95126651       5.5435782
      0.54208098     -0.85610862   0.00533292    0.0286940      0.91877297     -0.44389974
      0.59016748     -0.83357062    0.0313411     0.133965      0.85637224      -2.9284225
      0.55002644     -0.79205321     0.241539    0.0779365      0.88293335      -1.8202887
      0.57379113     -0.81739054     0.258520   0.00532292      0.97951802       13.943192
      0.56389743     -0.82385504    0.0322155     0.194854       1.0650521       10.134240
      0.59925961     -0.79022676     0.115473    0.0990469       1.0145419       18.365481
      0.60553720     -0.81440383     0.242849     0.257390      0.97207420       24.410042
      0.56796335     -0.78946758     0.241626   0.00100037       1.0623783       26.946386
      0.53621750     -0.82227767     0.187969     0.139049       1.0045740       14.865387
      0.56124329     -0.77515142    0.0444894    0.0747962      0.90847215       11.617399
      0.55635032     -0.84931729    0.0172510     0.164210      0.75462612       11.220843
      0.60557622     -0.83976107     0.173327     0.134595      0.97093424       23.675832
      0.57844570     -0.79918401     0.129471     0.204650      0.77262971       12.343503
      0.56124392     -0.81462432     0.255304    0.0135919      0.82952834       26.280739
      0.60502380     -0.79358409     0.224517    0.0495653      0.73013884       31.648551
      0.55649727     -0.87133434    0.0236255    0.0461817      0.52091001      -1.4474794
      0.58729310     -0.82703424    0.0848169    0.0351252      0.55069109      -12.960201
      0.53249119     -0.83675304     0.128212     0.173967      0.45600703      -10.987558
      0.57268427     -0.82918812    0.0500145     0.245057      0.41238898      -10.681043
      0.53075107     -0.79888711    0.0230503     0.108289      0.31112993       4.0667228
      0.58681456     -0.83231295     0.115718     0.155959      0.44811475       32.286480
      0.57167102     -0.82162755   0.00180018    0.0134987      0.32048390       41.040258
      0.59309319     -0.81827142     0.207614     0.197344      0.57353653       31.673285
      0.58908838     -0.79257087    0.0338470     0.146500      0.47072126       39.772927
      0.56163719     -0.80656359    0.0111907     0.122987      0.35609817       34.183107
      0.55537504     -0.80649621     0.194201    0.0746558      0.31442692       36.411241
      0.58805046     -0.82132729     0.141962     0.151253      0.34613585       67.404705
      0.58077220     -0.79835215    0.0259118     0.160673      0.30814417       56.446712
      0.61183207     -0.80043952     0.321240     0.321927      0.47919384       43.678926
      0.59324411     -0.81471179    0.0973089    0.0834791      0.65528084       34.365864
      0.58250479     -0.75927354     0.141602     0.156986      0.73556315       47.982423
      0.58240906     -0.78670970    0.0849335     0.265313      0.94519152       30.127217
      0.58509020     -0.82000543    0.0340727     0.152821      0.99040327       33.822836
      0.59940119     -0.78454466     0.123059     0.304466      0.75658938       32.009815
      0.57552392     -0.77990651     0.115170    0.0928486      0.80029829       19.455011
      0.55197667     -0.76991085     0.124738   0.00909731      0.66763133       11.082206
      0.55781483     -0.81138948    0.0107839   0.00624352      0.59263691       31.608171
      0.59762420     -0.81350888     0.116942    0.0502845      0.53773496       30.241935
      0.57344190     -0.79536187     0.215055    0.0249377      0.60877027       2.6358634
      0.58299326     -0.79478888    0.0134502    0.0967107      0.50777747       49.501774
      0.57268646     -0.78725290     0.174141     0.171029      0.56565160       39.658251
      0.57569859     -0.82089713     0.212680   0.00594015      0.51412068       65.479384
      0.55258719     -0.77320510     0.366713    0.0649244      0.58957086       52.413572
      0.59205784     -0.77645874    0.0471037     0.224274      0.74094072       51.680475
      0.59644294     -0.84368680    0.0778009   0.00509798      0.90156556       55.056472
      0.59817250     -0.76919552    0.0625485     0.123516      0.63344597       58.058365
      0.59514066     -0.79874083     0.157101    0.0288689      0.93415537       54.397528
      0.60431851     -0.78732917    0.0463727    0.0340157      0.58010089       54.168805
      0.58494536     -0.75290393    0.0651448  0.000825956      0.81959072       51.234367
      0.56442750     -0.84417911    0.0516480     0.122485      0.70829478       70.130126
      0.57541756     -0.81115073     0.328458     0.222260      0.53200073       73.787544
      0.58741436     -0.75519529    0.0525750    0.0452207      0.38392317       74.860106
      0.58771741     -0.77576525     0.289011     0.159275      0.37013507       74.522225
      0.57077991     -0.77759380    0.0447373    0.0753909      0.30611233       69.639576
      0.59093808     -0.79862946     0.130735    0.0856069      0.25379868       60.619286
      0.55419121     -0.79712797     0.128535    0.0182826      0.26633667       78.473787
      0.55878938     -0.77853695     0.131725    0.0362986      0.35365143       32.920464
      0.57307150     -0.84333192     0.217158     0.200420      0.42535427       110.05818
      0.58697495     -0.78165183    0.0461287     0.338465      0.47787648       95.640868
      0.56270096     -0.78243372     0.201515    0.0312835      0.56232871       88.977977
      0.58280575     -0.75028277     0.111527    0.0571055      0.64271710       98.807633
      0.58415407     -0.80084956    0.0363829     0.186209      0.50161144       95.570712
      0.59965666     -0.80428913     0.162193    0.0449619      0.74369943       88.293932
      0.57975668     -0.74290460     0.381532   0.00594544      0.74654870       87.372523
      0.58922114     -0.83107769     0.161610   0.00640348      0.97775348       76.088043
      0.57934543     -0.77525899     0.291533     0.125869      0.81229475       63.111224
      0.59729223     -0.76683439    0.0138661    0.0107113      0.98637126       70.997582
      0.56556632     -0.79369235     0.217690    0.0461019      0.68614831       85.409140
      0.57501350     -0.80229187    0.0376762     0.174219      0.36657111       79.718690
      0.55799307     -0.76698681     0.213063    0.0656104      0.31660937       66.708277
      0.56688438     -0.78162128     0.144547     0.302882      0.26827832       75.579428
      0.55209441     -0.78695347     0.177156     0.117070      0.32351105       58.973830
      0.56713911     -0.77259067    0.0906084     0.233910      0.34040327       63.660403
      0.52185571     -0.82262325     0.227421     0.209587      0.17028910      -127.22583
      0.53513229     -0.77992020     0.146203    0.0479338      0.19673574      -44.124178
      0.52553128     -0.76328622     0.163664     0.113149      0.27178721      -69.180598
      0.57131135     -0.79732020     0.278935    0.0582120      0.33522677      -1.6580741
      0.56342615     -0.80170230     0.274944     0.104932      0.37705104       6.6848414
      0.53335981     -0.77237543     0.160414   0.00616235      0.35848240       45.783158
      0.53482524     -0.81049352    0.0125383     0.120869      0.25772383       36.982421
      0.55829387     -0.85779478     0.143768  0.000266463      0.28140587       15.746591
      0.58168183     -0.77972210    0.0992292     0.140181      0.30794056       20.292669
      0.58009535     -0.81796321   0.00801755    0.0551549      0.14133343       59.790861
      0.56305126     -0.82035298    0.0317699    0.0797091      0.15063940       77.344094
      0.55106664     -0.78929071    0.0469930     0.133444      0.15872564       178.41442
      0.56904411     -0.85334883     0.111897     0.214011      0.22967884       169.15143
      0.57531477     -0.79534296   0.00226857     0.251979     0.067078007       99.572901
      0.51605596     -0.80736685    0.0976416    0.0464541      0.39579909      -141.08839
      0.55935992     -0.75782703    0.0392134    0.0454892      0.42001101      -166.92506
      0.54698048     -0.78673914     0.203554     0.142525      0.33530510       134.05072
      0.59323604     -0.77097778     0.249212     0.142062      0.34304036       127.92699
      0.56381932     -0.77181833    0.0253763    0.0689804      0.28940480       119.72013
      0.58336391     -0.82445900     0.143076     0.286028      0.32929028       153.38897
      0.55474454     -0.78076573    0.0565188     0.230636      0.36467964       129.62209
      0.58490122     -0.78273761    0.0218981    0.0550348      0.46087950       113.71194
      0.59191240     -0.80656575    0.0579301     0.133060      0.43880122       154.55636
      0.52775180     -0.81182845    0.0610870    0.0653183      0.62039970      -173.44437
      0.57385658     -0.77016445    0.0764180     0.187620      0.76783251      -171.61016
      0.54273794     -0.79240000     0.193757    0.0952533      0.60107160      -174.73929
      0.56820860     -0.78302699     0.206659    0.0294923      0.47833644      -161.23214
      0.51578382     -0.84661802     0.176775    0.0178749      0.34791837      -151.02673
      0.54070486     -0.80835373     0.200163    0.0272042      0.59824827      -139.11625
      0.52988978     -0.83045066    0.0797120    0.0392618      0.48492214      -133.61764
      0.54787286     -0.84288595     0.188508   0.00295679      0.23236058      -163.38933
      0.59653250     -0.80763223    0.0445991    0.0711527      0.23071385       141.04132
      0.57551201     -0.83925462    0.0812063    0.0467825      0.21838829       121.49957
      0.58932935     -0.81817414    0.0964668   0.00392281      0.39911560       172.91968
      0.55529230     -0.83607183    0.0313939     0.116140      0.41389549       161.14624
      0.55970274     -0.76645243    0.0734487    0.0160199      0.65676879      -154.39073
      0.57241688     -0.77761817     0.107056    0.0904248      0.45493146      -164.51966
      0.56307995     -0.80910096   0.00512244    0.0658421      0.54475987       172.07784
      0.60269676     -0.78432945    0.0879438     0.163658      0.72234398       124.94204
      0.54773751     -0.82147779    0.0200534     0.167278      0.71298299       125.01744
      0.62373138     -0.80291861    0.0951991     0.179996      0.76811886       117.37097
      0.63602100     -0.73929533   0.00891745     0.163270      0.99387248       112.72031
