 0.259320448E+00 -0.588416643E+00 -0.896035908E+01 -0.335205801E+00  0.896662689E+01 -0.310420023E+01  0.588998795E+00  0.438582189E-01  0.199092999E+02  0.400543995E-01  0.979760995E+00  0.979078525E+00  0.980417876E+00  0.978415183E+00  0.981083180E+00  0.202390054E-01  0.195734179E-01  0.209141817E-01  0.188840050E-01  0.215671415E-01
 0.259263015E+00 -0.588329042E+00 -0.912512741E+01 -0.343456442E-01  0.912519205E+01 -0.313782882E+01  0.438598633E+00  0.427661873E-01  0.200466995E+02  0.453334004E-01  0.979123481E+00  0.978407965E+00  0.979805416E+00  0.977714797E+00  0.980489698E+00  0.208765194E-01  0.201896892E-01  0.215824924E-01  0.194875468E-01  0.222550962E-01
 0.259302828E+00 -0.588372616E+00 -0.901101055E+01 -0.183939956E+00  0.901288772E+01 -0.312118269E+01  0.493400574E+00  0.606586076E-01  0.203841991E+02  0.611244999E-01  0.979577464E+00  0.978885799E+00  0.980240356E+00  0.978213190E+00  0.980911997E+00  0.204225356E-01  0.197511269E-01  0.211083352E-01  0.190568025E-01  0.217604208E-01
 0.259499749E+00 -0.588386469E+00 -0.844779871E+01 -0.230609431E+00  0.845094573E+01 -0.311430126E+01  0.528400421E+00  0.198649894E-01  0.189095001E+02  0.169476997E-01  0.981698624E+00  0.981075320E+00  0.982296231E+00  0.980464030E+00  0.982897008E+00  0.183013759E-01  0.176950541E-01  0.189183010E-01  0.170889055E-01  0.195295039E-01
 0.259227288E+00 -0.588310091E+00 -0.922741777E+01  0.306244359E-01  0.922746859E+01  0.313827381E+01  0.574998856E+00  0.287458915E-01  0.193689995E+02  0.250825007E-01  0.978703322E+00  0.977966989E+00  0.979400695E+00  0.977261341E+00  0.980096712E+00  0.212966782E-01  0.205891779E-01  0.220269049E-01  0.198884757E-01  0.227155140E-01
 0.259358275E+00 -0.588279834E+00 -0.885299831E+01  0.135294461E+00  0.885403206E+01  0.312631151E+01  0.705699921E+00  0.177626405E-01  0.185615997E+02  0.127504999E-01  0.980202781E+00  0.979528994E+00  0.980844313E+00  0.978893176E+00  0.981493152E+00  0.197972192E-01  0.191512585E-01  0.204549230E-01  0.184756483E-01  0.211045790E-01
 0.259243047E+00 -0.588232662E+00 -0.918282410E+01  0.296884934E+00  0.918762206E+01  0.310927345E+01  0.592500687E+00  0.293848310E-01  0.193829994E+02  0.254108999E-01  0.978869063E+00  0.978141052E+00  0.979559357E+00  0.977434518E+00  0.980250777E+00  0.211309375E-01  0.204304750E-01  0.218531419E-01  0.197312874E-01  0.225350044E-01
 0.259236952E+00 -0.588165164E+00 -0.920066851E+01  0.528895045E+00  0.921585758E+01  0.308417143E+01  0.525100708E+00  0.479909405E-01  0.199783001E+02  0.427571982E-01  0.978752272E+00  0.978017857E+00  0.979447059E+00  0.977311945E+00  0.980141732E+00  0.212477282E-01  0.205427401E-01  0.219757542E-01  0.198425413E-01  0.226627648E-01
 0.259398934E+00 -0.588163433E+00 -0.873739637E+01  0.535650772E+00  0.875380015E+01  0.308036375E+01  0.520599365E+00  0.323411599E-01  0.194810009E+02  0.276471991E-01  0.980585783E+00  0.979924395E+00  0.981216476E+00  0.979294216E+00  0.981850246E+00  0.194142167E-01  0.187794082E-01  0.200661964E-01  0.181199537E-01  0.207023376E-01
 0.259439553E+00 -0.588239832E+00 -0.862078475E+01  0.273208239E+00  0.862511289E+01  0.310991145E+01  0.599700928E+00  0.228975397E-01  0.190268002E+02  0.187414009E-01  0.981064877E+00  0.980420246E+00  0.981679119E+00  0.979797236E+00  0.982301801E+00  0.189351234E-01  0.183088362E-01  0.195723893E-01  0.176739114E-01  0.201978274E-01
 0.259493738E+00 -0.588211588E+00 -0.846597785E+01  0.370558450E+00  0.847408370E+01  0.309785027E+01  0.137310028E+01  0.646113560E-02  0.160517998E+02  0.226968990E-02  0.981615427E+00  0.980990542E+00  0.982216151E+00  0.980377473E+00  0.982819186E+00  0.183845735E-01  0.177739588E-01  0.190027994E-01  0.171654025E-01  0.196152260E-01
 0.259479309E+00 -0.588172756E+00 -0.850746385E+01  0.503988136E+00  0.852237908E+01  0.308242111E+01  0.421701431E+00  0.315888897E-01  0.196636009E+02  0.323587991E-01  0.981442062E+00  0.980807810E+00  0.982047101E+00  0.980195458E+00  0.982655521E+00  0.185579384E-01  0.179439171E-01  0.191804906E-01  0.173262720E-01  0.198023209E-01
 0.258776247E+00 -0.588196756E+00 -0.105181039E+02  0.417768633E+00  0.105263973E+02  0.310189451E+01  0.457099915E+00  0.404814072E-01  0.197938004E+02  0.361584015E-01  0.972522391E+00  0.971585615E+00  0.973447497E+00  0.970656779E+00  0.974359587E+00  0.274776094E-01  0.265381136E-01  0.284106914E-01  0.256400308E-01  0.293403885E-01
 0.259026206E+00 -0.588100334E+00 -0.980384437E+01  0.750652940E+00  0.983254007E+01  0.306517455E+01  0.430299759E+00  0.577992797E-01  0.201685009E+02  0.504892990E-01  0.976011570E+00  0.975193167E+00  0.976826287E+00  0.974395696E+00  0.977583284E+00  0.239884301E-01  0.231671003E-01  0.247883077E-01  0.223993489E-01  0.255820451E-01
 0.259090217E+00 -0.588085082E+00 -0.962085817E+01  0.803432148E+00  0.965434695E+01  0.305827657E+01  0.452499390E+00  0.388413109E-01  0.197719002E+02  0.357991010E-01  0.976839790E+00  0.976049732E+00  0.977619271E+00  0.975279443E+00  0.978346466E+00  0.231602096E-01  0.223738886E-01  0.239404457E-01  0.216534808E-01  0.246931454E-01
 0.258922537E+00 -0.587893041E+00 -0.101017566E+02  0.146270600E+01  0.102071052E+02  0.299779487E+01  0.640100479E+00  0.277788322E-01  0.192870998E+02  0.233091991E-01  0.974186650E+00  0.973296730E+00  0.975052394E+00  0.972398226E+00  0.975895535E+00  0.258133502E-01  0.249307246E-01  0.266862929E-01  0.240955239E-01  0.275385111E-01
 0.259132238E+00 -0.587938903E+00 -0.950159268E+01  0.130618352E+01  0.959095297E+01  0.300497898E+01  0.552501678E+00  0.496341027E-01  0.199657001E+02  0.424873009E-01  0.977126447E+00  0.976347354E+00  0.977891824E+00  0.975578889E+00  0.978611245E+00  0.228735534E-01  0.220982493E-01  0.236434420E-01  0.213818604E-01  0.243825264E-01
 0.259011486E+00 -0.587893314E+00 -0.984730443E+01  0.146225887E+01  0.995528028E+01  0.299417656E+01  0.745599747E+00  0.913881880E-02  0.174771996E+02  0.562077020E-02  0.975425683E+00  0.974582429E+00  0.976258943E+00  0.973749365E+00  0.977043408E+00  0.245743171E-01  0.237295276E-01  0.253929261E-01  0.229410782E-01  0.261926780E-01
 0.259276835E+00 -0.588052542E+00 -0.908728339E+01  0.916264058E+00  0.913335969E+01  0.304110302E+01  0.548400879E+00  0.275025740E-01  0.192842007E+02  0.233612992E-01  0.979090081E+00  0.978372711E+00  0.979773399E+00  0.977678103E+00  0.980458610E+00  0.209099186E-01  0.202208890E-01  0.216180946E-01  0.195192599E-01  0.222915154E-01
 0.259379869E+00 -0.588002700E+00 -0.879286690E+01  0.108812119E+01  0.885993883E+01  0.301846818E+01  0.492401123E+00  0.361338891E-01  0.200736008E+02  0.465309992E-01  0.980179766E+00  0.979505439E+00  0.980822438E+00  0.978869287E+00  0.981471878E+00  0.198202344E-01  0.191731656E-01  0.204786128E-01  0.184968386E-01  0.211285401E-01
 0.259522094E+00 -0.588116129E+00 -0.838541193E+01  0.698858486E+00  0.841448373E+01  0.305844264E+01  0.475000382E+00  0.460534282E-01  0.199937000E+02  0.432550013E-01  0.981828395E+00  0.981207965E+00  0.982421637E+00  0.980603436E+00  0.983018874E+00  0.181716055E-01  0.175717483E-01  0.187844051E-01  0.169691090E-01  0.193952505E-01
 0.259236839E+00 -0.587903342E+00 -0.920259942E+01  0.142897612E+01  0.931288403E+01  0.298754331E+01  0.631700516E+00  0.178016070E-01  0.186595993E+02  0.138782002E-01  0.978341420E+00  0.977594026E+00  0.979056315E+00  0.976885494E+00  0.979762296E+00  0.216585796E-01  0.209367770E-01  0.224037341E-01  0.202297129E-01  0.231073693E-01
 0.259340821E+00 -0.587816833E+00 -0.890566478E+01  0.172689263E+01  0.907155022E+01  0.295006018E+01  0.521900177E+00  0.404865518E-01  0.198041992E+02  0.367240012E-01  0.979340210E+00  0.978638054E+00  0.980014391E+00  0.977954279E+00  0.980692603E+00  0.206597898E-01  0.199825991E-01  0.213571914E-01  0.192805724E-01  0.220174049E-01
 0.259454269E+00 -0.587862761E+00 -0.858085539E+01  0.156955415E+01  0.872322070E+01  0.296067911E+01  0.681200027E+00  0.366957262E-01  0.195599995E+02  0.296601001E-01  0.980701170E+00  0.980043263E+00  0.981327881E+00  0.979414949E+00  0.981957733E+00  0.192988303E-01  0.186664448E-01  0.199476672E-01  0.180128864E-01  0.205812457E-01
 0.259417237E+00 -0.587837451E+00 -0.868693643E+01  0.165638795E+01  0.884344309E+01  0.295317860E+01  0.602001190E+00  0.172899086E-01  0.185916004E+02  0.131232999E-01  0.980243970E+00  0.979571150E+00  0.980884025E+00  0.978935931E+00  0.981531225E+00  0.197560299E-01  0.191120522E-01  0.204141043E-01  0.184377249E-01  0.210616962E-01
 0.256323372E+00 -0.588157063E+00 -0.175339027E+02  0.535134350E+00  0.175420669E+02  0.311108214E+01  0.121049881E+01  0.518074310E-02  0.161102009E+02  0.237619990E-02  0.903976904E+00  0.900512373E+00  0.907704249E+00  0.896438780E+00  0.910980361E+00  0.960230961E-01  0.922608218E-01  0.994311831E-01  0.890106569E-01  0.103458460E+00
 0.256275799E+00 -0.588103807E+00 -0.176705962E+02  0.717753760E+00  0.176851672E+02  0.310099643E+01  0.696300507E+00  0.140959350E-01  0.182311001E+02  0.992704000E-02  0.901818942E+00  0.898280933E+00  0.905630480E+00  0.894103514E+00  0.908985092E+00  0.981810578E-01  0.943285905E-01  0.101672665E+00  0.910077187E-01  0.105797401E+00
 0.256277672E+00 -0.587721424E+00 -0.176697447E+02  0.203231854E+01  0.177862361E+02  0.302707899E+01  0.592899322E+00  0.294376016E-01  0.201180992E+02  0.491423011E-01  0.900278622E+00  0.896667785E+00  0.904148773E+00  0.892432536E+00  0.907556708E+00  0.997213781E-01  0.958087071E-01  0.103268881E+00  0.924373961E-01  0.107471041E+00
 0.256828900E+00 -0.587691124E+00 -0.160930233E+02  0.214164126E+01  0.162349015E+02  0.300929115E+01  0.690900803E+00  0.160322357E-01  0.184165993E+02  0.116133001E-01  0.922147222E+00  0.919384052E+00  0.925104075E+00  0.916129849E+00  0.927780260E+00  0.778527780E-01  0.748565585E-01  0.805969506E-01  0.721681738E-01  0.838073643E-01
 0.256766190E+00 -0.587590240E+00 -0.162735325E+02  0.248789593E+01  0.164626088E+02  0.298988738E+01  0.659900665E+00  0.215392131E-01  0.188337994E+02  0.163374003E-01  0.919178745E+00  0.916327512E+00  0.922278060E+00  0.912905454E+00  0.925040785E+00  0.808212549E-01  0.777038432E-01  0.836667220E-01  0.749183747E-01  0.870160233E-01
 0.257335649E+00 -0.587959861E+00 -0.146405828E+02  0.122210650E+01  0.146915012E+02  0.305831183E+01  0.429599762E+00  0.595994815E-01  0.202040005E+02  0.528131016E-01  0.940123821E+00  0.937976117E+00  0.942380647E+00  0.935669602E+00  0.944473524E+00  0.598761795E-01  0.575827782E-01  0.619782357E-01  0.555134528E-01  0.642358336E-01
 0.257197292E+00 -0.587866435E+00 -0.150372878E+02  0.154214193E+01  0.151161578E+02  0.303939541E+01  0.560899734E+00  0.250083692E-01  0.191312008E+02  0.207749996E-01  0.935555667E+00  0.933221593E+00  0.937982573E+00  0.930697467E+00  0.940215228E+00  0.644443332E-01  0.620027500E-01  0.667701485E-01  0.597592167E-01  0.692464732E-01
 0.257345177E+00 -0.587773878E+00 -0.146151400E+02  0.186154682E+01  0.147332167E+02  0.301490370E+01  0.557300568E+00  0.195895489E-01  0.187495003E+02  0.151311001E-01  0.939683372E+00  0.937521161E+00  0.941959915E+00  0.935193842E+00  0.944066238E+00  0.603166281E-01  0.580074659E-01  0.624403632E-01  0.559195544E-01  0.647152181E-01
 0.257730785E+00 -0.587746483E+00 -0.135122177E+02  0.195873213E+01  0.136534486E+02  0.299763533E+01  0.770599365E+00  0.855718370E-02  0.173553009E+02  0.522405000E-02  0.950281810E+00  0.948496037E+00  0.952092484E+00  0.946625920E+00  0.953799975E+00  0.497181895E-01  0.479066103E-01  0.514536539E-01  0.461971286E-01  0.533539820E-01
 0.257208581E+00 -0.587610098E+00 -0.150075608E+02  0.242346396E+01  0.152019755E+02  0.298149187E+01  0.502399445E+00  0.303665549E-01  0.194099998E+02  0.264992993E-01  0.934604543E+00  0.932227193E+00  0.937062466E+00  0.929657608E+00  0.939324146E+00  0.653954572E-01  0.629132239E-01  0.677569232E-01  0.606476368E-01  0.702945494E-01
 0.257114831E+00 -0.587478147E+00 -0.152771387E+02  0.287629379E+01  0.155455470E+02  0.295549673E+01  0.425300598E+00  0.252725724E-01  0.193395996E+02  0.249891002E-01  0.930637608E+00  0.928131248E+00  0.933260477E+00  0.925374688E+00  0.935652026E+00  0.693623917E-01  0.667084630E-01  0.718362990E-01  0.643086575E-01  0.746118533E-01
 0.257735063E+00 -0.587672753E+00 -0.135006426E+02  0.221222993E+01  0.136806912E+02  0.297917497E+01  0.347398758E+00  0.476392321E-01  0.203577003E+02  0.607385002E-01  0.950036270E+00  0.948237189E+00  0.951855861E+00  0.946362508E+00  0.953570347E+00  0.499637301E-01  0.481413235E-01  0.517091309E-01  0.464201075E-01  0.536213566E-01
 0.257789751E+00 -0.587615748E+00 -0.133446868E+02  0.240860913E+01  0.135603120E+02  0.296302320E+01  0.435001373E+00  0.304626171E-01  0.195753994E+02  0.304544996E-01  0.951106672E+00  0.949373007E+00  0.952884674E+00  0.947518458E+00  0.954577919E+00  0.488933282E-01  0.471018686E-01  0.505880544E-01  0.454220813E-01  0.524480791E-01
 0.256041430E+00 -0.587516792E+00 -0.183481296E+02  0.273343743E+01  0.185506210E+02  0.299370398E+01  0.718698502E+00  0.142216329E-01  0.182551003E+02  0.102340998E-01  0.888023591E+00  0.883926461E+00  0.892422048E+00  0.879288759E+00  0.896229411E+00  0.111976409E+00  0.107511812E+00  0.115977178E+00  0.103768239E+00  0.120705034E+00
 0.256564720E+00 -0.587377961E+00 -0.168523678E+02  0.321581377E+01  0.171564495E+02  0.295303682E+01  0.532199860E+00  0.481819771E-01  0.200463009E+02  0.465793982E-01  0.909611299E+00  0.906376530E+00  0.913125870E+00  0.902553457E+00  0.916213219E+00  0.903887015E-01  0.868483888E-01  0.935652429E-01  0.837816502E-01  0.973404762E-01
 0.256644461E+00 -0.587355483E+00 -0.166244261E+02  0.329382486E+01  0.169475906E+02  0.294599424E+01  0.719999313E+00  0.135151073E-01  0.181187000E+02  0.924567040E-02  0.912574640E+00  0.909479202E+00  0.915956112E+00  0.905757161E+00  0.918947271E+00  0.874253597E-01  0.840182884E-01  0.904874153E-01  0.810363672E-01  0.941453464E-01
 0.256694061E+00 -0.587162345E+00 -0.164846103E+02  0.395824668E+01  0.169531735E+02  0.290593639E+01  0.645999908E+00  0.265601669E-01  0.191238003E+02  0.209714994E-01  0.912496216E+00  0.909396808E+00  0.915881543E+00  0.905672508E+00  0.918875053E+00  0.875037840E-01  0.840931093E-01  0.905683764E-01  0.811088799E-01  0.942297732E-01
 0.256195941E+00 -0.587171803E+00 -0.179101357E+02  0.392098423E+01  0.183343142E+02  0.292606754E+01  0.557300568E+00  0.337940119E-01  0.197038994E+02  0.345750004E-01  0.891592269E+00  0.887614049E+00  0.895819019E+00  0.883097896E+00  0.899531404E+00  0.108407731E+00  0.104109767E+00  0.112279493E+00  0.100467094E+00  0.116860109E+00
 0.256383230E+00 -0.587019065E+00 -0.173758797E+02  0.444789384E+01  0.179361355E+02  0.289099285E+01  0.713199615E+00  0.112144640E-01  0.178889008E+02  0.777754000E-02  0.897957517E+00  0.894242947E+00  0.901918656E+00  0.889921238E+00  0.905408905E+00  0.102042483E+00  0.980340285E-01  0.105682212E+00  0.945871571E-01  0.109986386E+00
 0.256845080E+00 -0.587003364E+00 -0.160540904E+02  0.450614674E+01  0.166745068E+02  0.286794861E+01  0.624401092E+00  0.516928695E-01  0.201058006E+02  0.493655987E-01  0.916332666E+00  0.913397394E+00  0.919554008E+00  0.909832047E+00  0.922422010E+00  0.836673343E-01  0.804213555E-01  0.865982077E-01  0.775475702E-01  0.900813038E-01
 0.257156579E+00 -0.587216708E+00 -0.151603212E+02  0.377541114E+01  0.156233501E+02  0.289752488E+01  0.697200775E+00  0.131812487E-01  0.181147995E+02  0.920447990E-02  0.929701512E+00  0.927180333E+00  0.932373838E+00  0.924377950E+00  0.934796967E+00  0.702984878E-01  0.675966072E-01  0.727996218E-01  0.651611048E-01  0.756167105E-01
 0.257354905E+00 -0.587315472E+00 -0.145917688E+02  0.343751966E+01  0.149912060E+02  0.291023172E+01  0.778099060E+00  0.942552830E-02  0.175221996E+02  0.591911000E-02  0.936916879E+00  0.934641615E+00  0.939303321E+00  0.932190326E+00  0.941494181E+00  0.630831207E-01  0.606749280E-01  0.653329626E-01  0.584840612E-01  0.677419129E-01
 0.257734945E+00 -0.587202307E+00 -0.135052156E+02  0.382951214E+01  0.140376641E+02  0.286528766E+01  0.580900192E+00  0.253132191E-01  0.191830997E+02  0.218829997E-01  0.946705602E+00  0.944776460E+00  0.948667510E+00  0.942770183E+00  0.950514956E+00  0.532943984E-01  0.513162781E-01  0.551855678E-01  0.494726590E-01  0.572263638E-01
 0.257786187E+00 -0.587226462E+00 -0.133583495E+02  0.374685329E+01  0.138738751E+02  0.286813172E+01  0.122100067E+01  0.438996260E-02  0.158548002E+02  0.207523000E-02  0.948254531E+00  0.946387130E+00  0.950143537E+00  0.944451246E+00  0.951934555E+00  0.517454685E-01  0.498370421E-01  0.535564615E-01  0.480273654E-01  0.555482963E-01
 0.257360608E+00 -0.587166103E+00 -0.145768983E+02  0.395105989E+01  0.151028752E+02  0.287690296E+01  0.578199387E+00  0.194308702E-01  0.187824993E+02  0.156881995E-01  0.935701453E+00  0.933373607E+00  0.938124036E+00  0.930857352E+00  0.940352222E+00  0.642985466E-01  0.618605264E-01  0.666162199E-01  0.596226312E-01  0.690853294E-01
 0.257625889E+00 -0.587095125E+00 -0.138183155E+02  0.419715316E+01  0.144416736E+02  0.284670966E+01  0.632200241E+00  0.509447977E-01  0.200083008E+02  0.449215993E-01  0.942697413E+00  0.940646043E+00  0.944855671E+00  0.938461853E+00  0.946863207E+00  0.573025870E-01  0.551162555E-01  0.593067539E-01  0.531345099E-01  0.614804354E-01
 0.257208477E+00 -0.586821626E+00 -0.150157489E+02  0.513404626E+01  0.158691886E+02  0.281214237E+01  0.800800323E+00  0.100431973E-01  0.176040993E+02  0.631419010E-02  0.926733462E+00  0.924117984E+00  0.929531584E+00  0.921141528E+00  0.932037451E+00  0.732665385E-01  0.704587306E-01  0.758654170E-01  0.679121240E-01  0.788373469E-01
 0.257458852E+00 -0.586846599E+00 -0.142987690E+02  0.505022711E+01  0.151644185E+02  0.280207600E+01  0.573499680E+00  0.306356680E-01  0.193565006E+02  0.255421009E-01  0.935023786E+00  0.932663781E+00  0.937466448E+00  0.930114152E+00  0.939715393E+00  0.649762136E-01  0.625136144E-01  0.673267273E-01  0.602575604E-01  0.698343912E-01
 0.257572762E+00 -0.586886854E+00 -0.139723132E+02  0.491273337E+01  0.148108233E+02  0.280348882E+01  0.642299652E+00  0.874656440E-02  0.176037006E+02  0.629210980E-02  0.938864067E+00  0.936661700E+00  0.941170683E+00  0.934301447E+00  0.943302187E+00  0.611359335E-01  0.587976792E-01  0.633007832E-01  0.566813754E-01  0.656144470E-01
 0.258094364E+00 -0.587892081E+00 -0.124708454E+02  0.146081971E+01  0.125561132E+02  0.302498527E+01  0.590299606E+00  0.532110110E-01  0.200844994E+02  0.473323017E-01  0.959425524E+00  0.957981411E+00  0.960866425E+00  0.956537637E+00  0.962255659E+00  0.405744758E-01  0.391226672E-01  0.420018768E-01  0.377272713E-01  0.434353820E-01
 0.258040752E+00 -0.587831502E+00 -0.126247175E+02  0.166870346E+01  0.127345225E+02  0.301017695E+01  0.415700913E+00  0.427112095E-01  0.198379993E+02  0.381385982E-01  0.958036878E+00  0.956551538E+00  0.959532051E+00  0.955043065E+00  0.960985220E+00  0.419631223E-01  0.404501497E-01  0.434270712E-01  0.390145952E-01  0.449330503E-01
 0.258225023E+00 -0.587824015E+00 -0.120976275E+02  0.169570708E+01  0.122158919E+02  0.300233139E+01  0.510299683E+00  0.598494373E-01  0.202870007E+02  0.566539988E-01  0.961940518E+00  0.960596792E+00  0.963286613E+00  0.959270540E+00  0.964577543E+00  0.380594819E-01  0.366958188E-01  0.393754921E-01  0.354212475E-01  0.406969801E-01
 0.257911931E+00 -0.587822977E+00 -0.129933142E+02  0.169709516E+01  0.131036768E+02  0.301171493E+01  0.645999908E+00  0.700127035E-01  0.202994003E+02  0.574541017E-01  0.955042979E+00  0.953459822E+00  0.956651958E+00  0.951812663E+00  0.958217781E+00  0.449570213E-01  0.433341341E-01  0.465195915E-01  0.417645634E-01  0.481783126E-01
 0.257840205E+00 -0.587682621E+00 -0.131997417E+02  0.217908586E+01  0.133784003E+02  0.297798281E+01  0.543100357E+00  0.373807400E-01  0.197021999E+02  0.339719988E-01  0.952696110E+00  0.951038192E+00  0.954412198E+00  0.949261374E+00  0.956065914E+00  0.473038900E-01  0.455794660E-01  0.489360331E-01  0.439340862E-01  0.507149855E-01
 0.258068115E+00 -0.587780319E+00 -0.125468685E+02  0.184484840E+01  0.126817733E+02  0.299560219E+01  0.656301498E+00  0.601504780E-01  0.202115994E+02  0.531535000E-01  0.958450571E+00  0.956977323E+00  0.959930582E+00  0.955489423E+00  0.961364642E+00  0.415494286E-01  0.400528662E-01  0.430023483E-01  0.386301046E-01  0.444857619E-01
 0.258241377E+00 -0.587784790E+00 -0.120511603E+02  0.183066118E+01  0.121894128E+02  0.299083774E+01  0.666999817E+00  0.213752687E-01  0.188896999E+02  0.168893002E-01  0.962127557E+00  0.960794851E+00  0.963468281E+00  0.959476899E+00  0.964754173E+00  0.378724432E-01  0.365126086E-01  0.391713886E-01  0.352441724E-01  0.404902151E-01
 0.258172809E+00 -0.587683626E+00 -0.122481449E+02  0.217797737E+01  0.124402829E+02  0.296561113E+01  0.779500961E+00  0.924635490E-02  0.174815006E+02  0.569869020E-02  0.960296616E+00  0.958883285E+00  0.961705701E+00  0.957485176E+00  0.963061100E+00  0.397033839E-01  0.382809174E-01  0.410953192E-01  0.369184416E-01  0.424859120E-01
 0.258361083E+00 -0.587930333E+00 -0.117075657E+02  0.133110772E+01  0.117829938E+02  0.302838243E+01  0.878398895E+00  0.734108270E-02  0.169955997E+02  0.407780990E-02  0.964943115E+00  0.963724139E+00  0.966171561E+00  0.962532205E+00  0.967351633E+00  0.350568850E-01  0.337999970E-01  0.362702356E-01  0.326195908E-01  0.374665343E-01
 0.258604492E+00 -0.587877825E+00 -0.110116685E+02  0.151315318E+01  0.111151463E+02  0.300503427E+01  0.587400436E+00  0.349542648E-01  0.194862995E+02  0.277826004E-01  0.969192637E+00  0.968105292E+00  0.970241890E+00  0.967044939E+00  0.971263621E+00  0.308073628E-01  0.297475882E-01  0.318750790E-01  0.287174284E-01  0.329045598E-01
 0.258494766E+00 -0.587787509E+00 -0.113262383E+02  0.182295522E+01  0.114720024E+02  0.298201149E+01  0.119389915E+01  0.650992850E-02  0.164860001E+02  0.295678990E-02  0.966985293E+00  0.965829022E+00  0.968130188E+00  0.964699135E+00  0.969221996E+00  0.330147066E-01  0.318499434E-01  0.341539703E-01  0.307461544E-01  0.352684323E-01
 0.258694963E+00 -0.587809477E+00 -0.107533542E+02  0.174866131E+01  0.108946062E+02  0.298038829E+01  0.613700867E+00  0.218705721E-01  0.189424000E+02  0.174924992E-01  0.970481059E+00  0.969455158E+00  0.971474507E+00  0.968438827E+00  0.972462267E+00  0.295189410E-01  0.285144077E-01  0.305328004E-01  0.275261886E-01  0.315459251E-01
 0.258649342E+00 -0.587741130E+00 -0.108843618E+02  0.198334921E+01  0.110635892E+02  0.296135015E+01  0.996601105E+00  0.816213710E-02  0.170650997E+02  0.425611020E-02  0.969497328E+00  0.968427626E+00  0.970533493E+00  0.967371863E+00  0.971548085E+00  0.305026718E-01  0.294553669E-01  0.315596036E-01  0.284347333E-01  0.325821850E-01
 0.258474532E+00 -0.587726955E+00 -0.113845842E+02  0.203099775E+01  0.115643292E+02  0.296505096E+01  0.508800507E+00  0.338849574E-01  0.197268009E+02  0.344761014E-01  0.966394912E+00  0.965215160E+00  0.967559630E+00  0.964068179E+00  0.968676979E+00  0.336050876E-01  0.324264630E-01  0.347731349E-01  0.312919175E-01  0.359091076E-01
 0.258518612E+00 -0.587738442E+00 -0.112583882E+02  0.199178729E+01  0.114332201E+02  0.296648868E+01  0.133690071E+01  0.725154630E-02  0.160811996E+02  0.233450000E-02  0.967229985E+00  0.966086051E+00  0.968367139E+00  0.964961189E+00  0.969450113E+00  0.327700151E-01  0.316165286E-01  0.338996233E-01  0.305194950E-01  0.350023655E-01
 0.258667743E+00 -0.587645523E+00 -0.108324105E+02  0.231213177E+01  0.110764196E+02  0.293130257E+01  0.122940063E+01  0.518258990E-02  0.159384003E+02  0.214933000E-02  0.969421647E+00  0.968347488E+00  0.970460019E+00  0.967290784E+00  0.971477538E+00  0.305783530E-01  0.295269390E-01  0.316372662E-01  0.285048425E-01  0.326621375E-01
 0.258169627E+00 -0.587551628E+00 -0.122583297E+02  0.263173405E+01  0.125376502E+02  0.293011334E+01  0.568201065E+00  0.440220013E-01  0.198183002E+02  0.376010016E-01  0.959565470E+00  0.958129345E+00  0.961001483E+00  0.956689867E+00  0.962385060E+00  0.404345301E-01  0.389870291E-01  0.418555023E-01  0.375961653E-01  0.432828398E-01
 0.258125659E+00 -0.587378932E+00 -0.123855598E+02  0.322511974E+01  0.127985737E+02  0.288685601E+01  0.552099228E+00  0.277463328E-01  0.192546005E+02  0.231574997E-01  0.957530471E+00  0.956026873E+00  0.959043578E+00  0.954495995E+00  0.960514127E+00  0.424695293E-01  0.409394077E-01  0.439522916E-01  0.394798150E-01  0.454818441E-01
 0.258130497E+00 -0.587332532E+00 -0.123720983E+02  0.338466399E+01  0.128267208E+02  0.287455420E+01  0.892599106E+00  0.108570019E-01  0.176243992E+02  0.634296980E-02  0.957306366E+00  0.955799004E+00  0.958827333E+00  0.954259187E+00  0.960305489E+00  0.426936343E-01  0.411555490E-01  0.441837659E-01  0.396856790E-01  0.457277483E-01
 0.258536623E+00 -0.587516229E+00 -0.112085213E+02  0.275581364E+01  0.115423333E+02  0.290050696E+01  0.856498718E+00  0.880550130E-02  0.173458996E+02  0.516280020E-02  0.966537237E+00  0.965360344E+00  0.967696389E+00  0.964219408E+00  0.968807567E+00  0.334627631E-01  0.322881498E-01  0.346239188E-01  0.311611038E-01  0.357555415E-01
 0.258708532E+00 -0.587403149E+00 -0.107174420E+02  0.314559824E+01  0.111695278E+02  0.285610729E+01  0.450300217E+00  0.634182096E-01  0.202830009E+02  0.563643016E-01  0.968864710E+00  0.967772882E+00  0.969934735E+00  0.966696861E+00  0.970960732E+00  0.311352900E-01  0.300574621E-01  0.322142569E-01  0.290184251E-01  0.332477742E-01
 0.258427318E+00 -0.587406294E+00 -0.115221223E+02  0.313305527E+01  0.119404915E+02  0.287609539E+01  0.620998383E+00  0.154388845E-01  0.183948994E+02  0.113308998E-01  0.963869484E+00  0.962614697E+00  0.965139197E+00  0.961372933E+00  0.966366024E+00  0.361305164E-01  0.348292561E-01  0.373772183E-01  0.336069747E-01  0.386076905E-01
