    RA(°)      Dec      Pos      Distance(kpc)  
      12.6881     -69.6378     0.027590396       3.4847567
      11.9699     -69.9960      -4.5189307       3.1311293
      12.8798     -70.3430       1.3804767       2.7729698
      12.9646     -70.1710       1.8753252       2.9474234
      12.7800     -70.4035      0.69280053       2.7112788
      12.7627     -70.3708      0.56311230       2.7442295
      12.6560     -70.0618     -0.17620538       3.0563913
      13.2436     -69.9860       3.5412651       3.1380300
      13.8897     -69.9125       7.4497004       3.2302752
      13.8833     -70.1520       7.9174148       2.9896348
      12.6627     -69.9501     -0.12886304       3.1692075
      14.7007     -69.9633       12.526529       3.2208872
      14.3380     -70.0539       10.573175       3.1093008
      14.6737     -69.9809       12.421401       3.2016189
      15.5825     -70.1002       18.422403       3.1552433
      16.1643     -70.1737       22.295898       3.1438087
      15.2876     -70.1926       17.065638       3.0386633
      14.6892     -69.9656       12.464536       3.2178212
      14.9622     -69.8531       13.708072       3.3476128
      15.3986     -70.1501       17.548610       3.0899703
      15.1339     -70.1487       15.903355       3.0689461
      15.6076     -70.4116       20.292303       2.8561573
      15.9605     -70.2547       21.559152       3.0440179
      16.2452     -70.5523       25.378175       2.7950139
      16.4988     -70.7615       28.806190       2.6351690
      16.3964     -70.7586       28.105089       2.6235098
      16.3036     -70.7460       27.374754       2.6223852
      15.8498     -70.6801       23.762124       2.6264116
      15.8221     -70.6515       23.352971       2.6502702
      15.1165     -70.6706       18.551577       2.5576957
      14.5154     -70.5654       13.641884       2.6118811
      15.3639     -70.6895       20.446519       2.5636999
      14.7786     -70.6036       15.728956       2.5938529
      15.5314     -70.6404       21.278876       2.6284062
      16.3405     -70.6770       27.012235       2.6911877
      15.8199     -70.4699       22.042232       2.8227596
      15.6234     -70.3794       20.199664       2.8887578
      15.3915     -70.4452       19.076619       2.8022494
      14.3462     -70.4775       12.059891       2.6878952
      14.0194     -70.4422       9.6198499       2.7050899
      13.9789     -70.4914       9.4838148       2.6538844
      13.2546     -70.2922       3.9463671       2.8294049
      14.1855     -70.2700       10.231805       2.8854575
      14.1880     -70.1864       9.9978677       2.9691370
      13.4414     -70.2837       5.2179974       2.8422736
      13.7705     -70.1692       7.2155099       2.9679809
      13.0326     -70.3989       2.4976069       2.7180242
      12.7701     -70.1697      0.57825861       2.9474476
      13.0542     -70.1953       2.4895878       2.9238716
      12.5600     -70.3008     -0.85472499       2.8152109
      13.2816     -70.4672       4.3702122       2.6534890
      13.1479     -70.5151       3.4503396       2.6025212
      12.8943     -70.6243       1.6285893       2.4888962
      12.9058     -70.6613       1.7403240       2.4516141
      13.8156     -70.7008       8.9285100       2.4367186
      13.8217     -70.4026       8.1093801       2.7357526
      12.6452     -70.9766     -0.33704933       2.1321227
      12.2469     -70.7209      -3.4864862       2.3943052
      12.0040     -70.6643      -5.3086927       2.4569156
      11.9178     -70.3120      -5.3152132       2.8139738
      12.2793     -70.3089      -2.8067957       2.8095859
      12.0901     -70.1822      -3.9635506       2.9407244
      12.4128     -70.6016      -2.0712812       2.5124313
      13.7754     -71.0156       9.7495405       2.1200645
      14.2985     -71.0204       14.312004       2.1472998
      14.3927     -70.8849       14.314977       2.2877670
      14.3340     -70.7608       13.204812       2.4061615
      14.1156     -70.6956       11.228583       2.4573496
      14.1761     -70.7086       11.746928       2.4479186
      13.8453     -70.8226       9.5867760       2.3162754
      14.0274     -70.8306       11.093742       2.3179750
      14.3527     -70.7757       13.423600       2.3926725
      14.2899     -70.8756       13.432402       2.2896230
      14.9610     -71.0220       19.859156       2.2030320
      14.4781     -71.0830       16.259515       2.0998082
      14.5525     -71.1215       17.183250       2.0685136
      13.5957     -71.1817       8.7933542       1.9455018
      14.1114     -71.1395       13.374356       2.0166392
      13.5599     -70.9047       7.4956187       2.2215670
      13.7648     -71.1054       10.040555       2.0298037
      13.7186     -71.1056       9.6197242       2.0273199
      12.7788     -70.8845      0.81406679       2.2253618
      12.7886     -71.2617       1.0620145       1.8442864
      13.5418     -71.2547       8.5733861       1.8700111
      13.3636     -71.3943       7.3144108       1.7228416
      13.3298     -71.3714       6.8700825       1.7445774
      13.5952     -71.5737       10.801794       1.5541001
      13.8132     -71.4125       12.164918       1.7270129
      14.0911     -71.4562       15.401544       1.7033944
      14.7349     -71.4222       21.567991       1.7963653
      14.4599     -71.2748       17.548932       1.9112302
      14.8700     -71.1382       20.061816       2.0821415
      15.2142     -71.4020       25.822253       1.8720351
      14.8728     -71.1591       20.267507       2.0623107
      14.4687     -71.1411       16.590862       2.0422295
      13.9356     -70.9137       10.693838       2.2300037
      13.9291     -70.9873       10.964211       2.1563788
      13.8587     -71.0965       10.852144       2.0437685
      14.0266     -71.3373       13.842032       1.8154905
      13.9293     -71.2555       12.361679       1.8898789
      14.1461     -71.1441       13.717907       2.0144426
      13.9544     -71.1326       11.905059       2.0134189
      14.1933     -71.4376       16.306466       1.7297723
      13.9249     -71.4597       13.672589       1.6876645
      13.6466     -71.3587       10.117705       1.7710717
      14.0562     -71.3456       14.195168       1.8094621
      13.8132     -71.2997       11.481450       1.8389524
      14.8130     -71.4025       22.103527       1.8236711
      14.9864     -71.6669       27.256720       1.5979713
      14.6956     -71.3785       20.732027       1.8338726
      14.1037     -71.4813       15.745285       1.6797478
      14.3444     -71.5406       18.868758       1.6431573
      13.5463     -71.6365       10.633112       1.4889262
      13.2395     -71.5244       6.4408484       1.5878234
      13.3052     -71.4270       6.8109050       1.6879161
      13.5387     -71.3377       8.9052793       1.7867764
      13.1137     -71.3912       4.6328229       1.7183416
      12.8442     -71.4538       1.7949873       1.6506322
      12.9618     -71.4607       3.1179067       1.6452280
      13.1543     -71.2566       4.7293723       1.8548725
      13.1500     -71.1887       4.5354290       1.9232248
      12.5612     -71.1976      -1.1933498       1.9091633
      11.8297     -71.1581      -8.1436565       1.9665486
      11.6690     -71.0017      -9.0121386       2.1302336
      12.4637     -71.0548      -2.0103836       2.0542179
      12.0487     -70.9849      -5.6216556       2.1328814
      12.2141     -71.0919      -4.3603633       2.0208172
      12.0787     -71.0788      -5.5803423       2.0374859
      12.0667     -70.9913      -5.4780488       2.1259348
      12.4882     -70.8682      -1.6510335       2.2423845
      12.1054     -71.0542      -5.2776911       2.0615144
      12.8523     -70.9451       1.4765621       2.1645045
      12.9018     -70.7981       1.7994003       2.3134700
      12.8936     -70.7452       1.6972126       2.3667815
      13.3867     -70.9253       6.0756352       2.1949067
      12.6786     -70.5833    -0.036123217       2.5294794
      13.2115     -70.7506       4.2656313       2.3661897
      12.4736     -70.6903      -1.6578481       2.4222511
      13.0760     -70.7296       3.1487559       2.3848409
      13.1323     -71.1842       4.3549334       1.9273899
      13.1088     -71.0066       3.8104970       2.1059787
      13.5825     -71.1959       8.7259302       1.9307026
      14.1551     -70.9361       12.635025       2.2208016
      14.3944     -70.9295       14.581933       2.2438894
      14.1334     -70.7926       11.778039       2.3618712
      13.9308     -70.7725       10.085794       2.3706671
      14.2855     -70.5768       12.019615       2.5855525
      14.2471     -70.7049       12.275437       2.4559988
      14.4925     -70.8915       15.157628       2.2887046
      14.8365     -70.8949       17.921542       2.3141244
      15.0151     -70.5426       17.074307       2.6731479
      14.5907     -70.5468       14.097151       2.6355267
      14.4025     -70.5106       12.593642       2.6585585
      15.2096     -70.6738       19.240360       2.5634964
      16.3875     -71.1173       31.800943       2.2974759
      15.7713     -71.0944       26.959110       2.2293702
      15.8123     -70.9435       25.759545       2.3746165
      16.3362     -70.7099       27.270832       2.6601450
      15.8530     -70.8788       25.456307       2.4401397
      15.7521     -70.7343       23.515058       2.5637419
      15.2442     -70.9733       21.719680       2.2792156
      14.5773     -71.0525       16.897151       2.1379034
      14.5918     -71.0669       17.122918       2.1250796
      15.2193     -71.1668       23.277571       2.0928556
      15.4219     -71.1751       25.037627       2.1093524
      15.5953     -71.0579       25.226531       2.2405276
      16.0529     -71.0966       29.113348       2.2662767
      16.2648     -71.2931       33.128153       2.1227290
      16.8470     -71.2014       36.098508       2.2995139
      16.9671     -71.2811       38.028583       2.2532196
      13.7812     -70.9064       9.3683809       2.2294691
      13.5845     -71.1370       8.5096642       1.9896843
      13.0832     -71.0937       3.7210145       2.0175818
      12.7574     -71.1032      0.69307171       2.0043218
      12.3126     -71.0552      -3.3918536       2.0558489
      12.6583     -71.0697     -0.23076264       2.0380376
      13.2392     -71.1019       5.1861898       2.0129226
      12.4416     -71.2756      -2.4538254       1.8314917
      13.6112     -71.3642       9.7804259       1.7638184
      13.1568     -71.5019       5.4170249       1.6079337
      13.6529     -71.3921       10.362042       1.7381314
      14.4198     -71.2531       16.998768       1.9288370
      13.8081     -71.2455       11.132793       1.8926046
      13.9086     -71.0843       11.243565       2.0586650
      14.5870     -71.1147       17.432798       2.0781554
      13.9721     -71.0458       11.617479       2.1006881
      13.7703     -71.0274       9.7537626       2.1080396
      13.1750     -70.9195       4.2437287       2.1950957
      12.8068     -71.0384       1.1222119       2.0700139
      12.3793     -70.8663      -2.5702149       2.2455053
      13.5255     -70.8800       7.1327856       2.2451482
      13.5668     -70.6515       6.8618448       2.4761514
      13.9008     -70.6677       9.4771255       2.4738489
      13.6532     -70.7628       7.8400476       2.3675927
      13.7551     -70.4077       7.6518668       2.7279465
      13.8970     -70.4451       8.7578608       2.6964241
      13.0198     -70.4898       2.4787637       2.6260401
      12.7491     -70.8217      0.54690138       2.2886417
      13.2916     -71.0256       5.4850478       2.0911569
      13.0930     -70.8764       3.4765968       2.2370188
      13.2254     -70.6210       4.1746727       2.4971668
      14.2390     -70.6477       11.968146       2.5122515
      13.4522     -70.5596       5.7875076       2.5648192
      14.5264     -70.7834       14.813482       2.3975691
      13.7321     -71.3327       10.853122       1.8015422
      14.0887     -71.3582       14.611092       1.7994075
      15.0248     -71.1762       21.726095       2.0620397
      15.3186     -70.7877       20.822283       2.4647036
      15.0706     -71.0917       21.342664       2.1475431
      14.7876     -71.3788       21.608028       1.8434046
      15.1359     -71.4542       25.754609       1.8136101
      14.8003     -71.2345       20.307091       1.9825991
      13.5662     -71.3261       9.1331341       1.7996406
      14.4004     -71.6122       20.267839       1.5798392
      14.6864     -71.7131       24.751085       1.5166326
      14.5202     -71.9248       26.296268       1.2997170
      13.0389     -71.6061       4.3349152       1.4999617
      13.3859     -71.6906       8.9920779       1.4269282
      13.1873     -71.8042       7.0000283       1.3049527
      13.4633     -71.6531       9.7282621       1.4681142
      13.1943     -71.7797       6.9731131       1.3297945
      13.0402     -71.8057       4.9738754       1.2989004
      12.2993     -71.6829      -4.9149146       1.4232636
      12.6895     -71.6217     0.076913709       1.4802438
      11.7118     -71.6619      -12.127862       1.4700058
      12.1711     -71.7868      -7.0247374       1.3227387
      13.0736     -71.9852       6.2556728       1.1192848
      12.3726     -71.9145      -4.7051484       1.1882420
      12.3944     -71.7201      -3.7948383       1.3836623
      12.4507     -71.6490      -2.9162652       1.4544711
      13.2289     -71.5336       6.3524754       1.5782268
      13.4770     -71.4538       8.7977715       1.6678524
      12.7177     -71.4311      0.37879464       1.6729502
      12.8702     -70.9312       1.6226348       2.1787794
      13.0068     -70.9114       2.7850926       2.2003011
      12.1593     -71.2059      -5.1318349       1.9073505
      11.6352     -71.3227      -10.791000       1.8114906
      11.4650     -71.2429      -12.020692       1.9006646
      11.3732     -71.1647      -12.440977       1.9839476
      11.5250     -71.0860      -10.648754       2.0532534
      12.7972     -71.1686       1.0984774       1.9383644
      11.9695     -71.0495      -6.4970918       2.0703248
      12.5177     -71.0872      -1.5380666       2.0209697
      11.8521     -70.7367      -6.6626829       2.3886775
      11.0740     -70.7224      -12.703384       2.4415177
      10.8224     -70.8861      -15.541045       2.2980248
      10.8130     -70.8770      -15.562296       2.3076632
      10.3127     -71.0187      -20.585147       2.2156334
      12.6460     -71.2549     -0.37520465       1.8509268
      12.5417     -71.2757      -1.4382168       1.8304077
      11.7413     -71.7177      -12.200499       1.4128999
      11.7209     -71.4079      -10.373147       1.7219408
      11.5921     -71.2112      -10.631974       1.9248499
      11.5250     -71.2899      -11.706630       1.8503864
      11.2207     -71.3396      -15.041668       1.8219566
      10.8932     -71.4130      -18.913131       1.7785553
      11.1065     -71.3082      -15.917363       1.8617359
      10.9307     -71.5332      -19.757764       1.6591827
      10.7377     -71.7254      -24.292180       1.4982174
      11.0890     -71.5884      -18.652717       1.5907277
      10.7165     -71.7607      -25.066841       1.4678892
      10.7821     -71.6292      -22.477140       1.5834477
      11.4570     -71.8804      -17.596089       1.2746413
      11.8812     -71.9222      -12.080992       1.2015815
      11.7938     -71.8298      -12.464949       1.2985716
      12.1693     -71.6811      -6.5595108       1.4289412
      12.4453     -71.6625      -3.0104315       1.4409098
      11.8457     -71.3912      -8.9689313       1.7324625
      11.8251     -71.3989      -9.2232923       1.7257206
      11.6510     -71.6331      -12.636777       1.5023307
      11.7357     -71.9444      -14.446787       1.1895033
      12.0190     -71.8459      -9.4786662       1.2699710
      12.3639     -71.9500      -4.9774040       1.1526566
      11.6062     -72.0862      -18.370321       1.0620914
      11.7466     -71.9478      -14.324431       1.1853676
      10.9996     -71.9983      -25.697329       1.2123312
      11.3430     -71.7943      -18.012785       1.3681953
      11.2212     -71.9220      -21.372730       1.2578134
      10.3574     -71.8185      -30.051033       1.4640628
      10.6305     -71.8939      -28.354163       1.3570818
      11.1378     -72.1335      -26.591812       1.0701821
      11.5169     -72.1335      -20.643859       1.0255689
      10.2082     -72.3543      -46.289157       1.0484476
      10.4161     -72.4218      -46.393172      0.95522683
      10.4368     -72.3633      -43.756507      0.99417500
      11.3492     -72.3726      -29.650355      0.82506327
      11.4359     -72.5387      -34.515810      0.66734954
      11.4324     -72.5779      -36.562391      0.63521374
      11.4890     -72.2093      -22.664910      0.95680589
      11.7448     -72.2145      -18.237256      0.92554704
      12.2613     -72.2698      -8.9454292      0.83513617
      12.5534     -72.0201      -2.1523307       1.0784981
      12.0850     -72.2836      -12.787083      0.83117896
      12.4262     -72.3578      -6.1026319      0.74062287
      11.5855     -72.3205      -23.595651      0.84154961
      11.7140     -72.3665      -22.244497      0.78371196
      11.4638     -72.2288      -23.542768      0.94146475
      12.0387     -72.1290      -11.682476      0.98713999
      11.8875     -72.2177      -15.650360      0.91022438
      11.5455     -72.1366      -20.232097       1.0196649
      11.4741     -72.0363      -19.610431       1.1226845
      12.3221     -72.0357      -6.0513150       1.0676351
      11.2911     -71.9342      -20.617118       1.2387883
      12.9416     -71.8326       3.6752535       1.2696615
      12.6768     -71.8956    -0.097168255       1.2035085
      12.4981     -71.9175      -2.8145179       1.1828055
      12.3585     -71.9878      -5.2232937       1.1147115
      12.5596     -72.0657      -2.1372470       1.0323549
      12.7033     -72.3074      0.44590125      0.78754759
      13.1863     -72.5133       14.780093      0.59863102
      13.1296     -72.3490       10.400791      0.75741098
      13.2782     -72.0570       10.099523       1.0559626
      13.0707     -72.0482       6.5614335       1.0558554
      14.4387     -72.1098       29.091472       1.1204904
      13.8063     -72.1799       20.821989      0.97686766
      13.7707     -72.0377       17.775180       1.1098477
      13.1748     -71.9498       7.6340745       1.1584213
      12.8932     -72.0489       3.5674666       1.0506338
      13.4779     -71.9791       12.531036       1.1447940
      13.3755     -71.7852       9.4473423       1.3319385
      13.7717     -71.8564       15.438066       1.2865035
      13.4892     -71.8984       11.914264       1.2254398
      13.8443     -71.6613       14.408290       1.4833607
      13.5469     -71.6856       10.976244       1.4401106
      13.4721     -71.5127       9.0391011       1.6087621
      13.9334     -71.5389       14.383170       1.6102413
      13.2654     -71.3996       6.2844465       1.7140437
      13.8898     -71.5269       13.803680       1.6189829
      13.7221     -71.1004       9.6288932       2.0327413
      13.9501     -71.3029       12.855452       1.8443141
      13.5846     -71.3478       9.4243573       1.7788411
      13.2498     -71.4566       6.3110685       1.6562487
      12.2420     -71.5231      -5.1133553       1.5856817
      12.7636     -71.5651      0.95673232       1.5376292
      12.8723     -71.6441       2.3629505       1.4587560
      12.9731     -71.6726       3.6875776       1.4316148
      13.2362     -71.6591       6.9523997       1.4524024
      12.4810     -71.6787      -2.5868548       1.4240568
      12.9457     -71.5501       3.0938693       1.5547005
      13.7646     -71.5842       12.834301       1.5538895
      13.6990     -71.3334       10.520363       1.7990351
      14.1212     -71.4374       15.560399       1.7241681
      14.3392     -71.4251       17.684443       1.7544681
      14.6722     -71.8105       26.121124       1.4246551
      14.4803     -71.8880       25.138337       1.3285953
      14.7456     -71.9242       29.055498       1.3310677
      14.9603     -71.9346       31.795748       1.3537885
      15.2880     -71.8186       33.013181       1.5068313
      15.1503     -71.7267       29.913180       1.5669181
      14.4221     -71.6390       20.825882       1.5564932
      13.9609     -71.7052       16.234223       1.4494314
      14.1415     -71.8883       20.805265       1.2894138
      13.3184     -71.6967       8.1716382       1.4178905
      13.7686     -71.8393       15.206619       1.3030138
      13.8873     -72.0704       20.101785       1.0895742
      14.4829     -72.2788       34.405328      0.97939235
      14.4026     -72.2704       32.910982      0.97354340
      15.1966     -71.6379       28.928023       1.6534725
      15.6647     -72.1055       43.692102       1.3393938
      15.2325     -72.1279       39.694165       1.2373093
      15.9402     -72.2965       52.360445       1.2631000
      15.2690     -72.0754       38.665241       1.2866225
      15.3121     -72.2029       42.837420       1.1936734
      14.7658     -72.3502       41.024674      0.97177479
      15.6915     -72.5749       61.480334       1.0354436
      15.6117     -72.6091       62.457422      0.99700289
      15.3242     -72.6159       60.100545      0.91932099
      15.2667     -72.5827       57.768210      0.92336745
      15.1990     -72.5646       56.102320      0.91730262
      15.2541     -72.4117       49.709105       1.0287175
      14.9380     -72.4258       46.399856      0.94963264
      14.3015     -72.3443       33.697089      0.89371579
      14.2099     -72.3909       33.789674      0.83893146
      14.4023     -72.3264       34.723330      0.92557663
      14.5536     -71.9326       26.860115       1.2969949
      14.9196     -72.2070       38.237588       1.1153489
      13.6830     -72.1238       17.718069       1.0187393
      14.3737     -72.1678       29.584302       1.0593069
      13.9241     -72.2743       25.039361      0.90177498
      13.9328     -72.2518       24.622231      0.92368151
      13.2486     -72.4201       14.380727      0.69457381
      13.5407     -72.5692       26.470739      0.58218625
      13.6460     -72.5131       26.850089      0.64709592
      14.2610     -72.7033       51.185268      0.60818778
      14.6057     -72.5311       46.557755      0.80292315
      14.5936     -72.4558       42.796176      0.85626983
      14.5960     -72.5776       48.867421      0.76811013
      13.9278     -72.4412       30.329579      0.75113919
      14.6321     -72.3997       41.009392      0.90719233
      14.0120     -72.4734       33.305047      0.73625332
      13.7355     -72.6081       33.456406      0.57637601
      13.4058     -72.6844       28.197379      0.45983934
      14.2141     -72.7281       52.172626      0.58134050
      12.8553     -72.6836       7.2386919      0.41053875
      12.7962     -72.5292       3.4784662      0.56439189
      13.2678     -72.6234       20.675342      0.49955116
      12.9453     -72.4977       7.6187798      0.60038525
      13.1231     -72.1313       8.0426779      0.97453049
      12.5969     -72.3208      -1.9627625      0.77440071
      12.0620     -72.2958      -13.450585      0.82068645
      12.3794     -72.6961      -13.032359      0.40499133
      11.8902     -72.3954      -19.172605      0.73792682
      12.0502     -72.6727      -24.534883      0.45877344
      12.0740     -72.9012      -44.123792      0.25997529
      12.0206     -72.7358      -29.334779      0.40558502
      12.3382     -72.9628      -39.267454      0.16138723
      13.0892     -72.8538       27.228425      0.26427763
      13.0084     -73.0114       51.662933      0.12233747
      12.6028     -73.1165      -141.83758     0.038206734
      12.2536     -72.5279      -13.010048      0.57909244
      12.5571     -72.5628      -4.1291045      0.53072716
      13.1405     -72.5877       15.344312      0.52238512
      12.5443     -72.6179      -5.0623378      0.47555610
      13.0095     -72.4250       8.4682693      0.67574062
      12.8920     -72.5140       6.2480455      0.58211026
      12.9434     -72.4668       7.2048464      0.63128361
      12.8487     -72.3642       3.9678700      0.73174194
      11.7513     -72.3240      -20.407939      0.81990712
      12.0698     -72.0844      -10.673088       1.0296047
      12.4381     -72.3478      -5.7477778      0.75024941
      12.5265     -72.2960      -3.4501829      0.80035960
      12.3839     -72.1108      -5.3839225      0.99030245
      12.5569     -72.0595      -2.1708708       1.0386706
      12.8269     -72.1254       2.6254135      0.97237094
      13.4035     -72.1819       13.706888      0.93970113
      13.5993     -72.2941       19.410286      0.84691660
      13.0892     -72.3108       9.0363698      0.79348216
      13.1670     -72.1441       8.9469550      0.96359157
      13.8101     -72.1399       20.114099       1.0153504
      13.5333     -72.0406       14.087520       1.0879194
      13.1966     -72.1211       9.2741357      0.98799220
      12.4682     -71.9489      -3.3526645       1.1515285
      13.0256     -72.3051       7.5834486      0.79648049
      12.5086     -72.5176      -5.2680389      0.57746320
      14.2574     -72.1093       26.467481       1.0961319
      14.0429     -72.3455       29.235898      0.85294105
      13.7801     -72.8393       52.918418      0.40982112
      14.0716     -72.9142       67.632494      0.44561174
      14.1273     -72.9166       68.738683      0.45986493
      13.2536     -72.8308       33.407973      0.30893265
      13.1318     -73.0248       64.836856      0.14617153
      12.9508     -72.8438       18.005348      0.25793107
      12.6147     -73.0480      -27.313993     0.044060136
      13.2232     -72.9899       58.662202      0.18682329
      13.6201     -73.0887       90.842718      0.27534780
      14.3191     -73.3969       124.10573      0.57028866
      14.8188     -72.8426       69.702553      0.67850203
      15.0983     -73.1157       93.512474      0.70983106
      14.4660     -72.9152       72.624640      0.55437484
      14.5805     -73.0250       84.532229      0.56210309
      13.7840     -73.1112       94.881375      0.32423313
      14.0940     -72.8734       63.347130      0.46960557
      14.1108     -72.7083       48.647544      0.57104422
      13.7764     -72.7811       46.901264      0.44774988
      14.7093     -72.8792       71.672908      0.63469723
      14.7610     -72.7392       61.335636      0.70975941
      13.6041     -72.7855       42.328593      0.40889396
      14.6618     -72.7490       60.777555      0.67915049
      14.7548     -72.8163       66.981138      0.67171355
      14.9133     -72.9515       79.331248      0.67204181
      15.1088     -72.8485       72.619577      0.75706983
      15.1269     -72.7453       65.727478      0.80314868
      14.8561     -72.7546       63.542251      0.72682868
      15.9690     -73.2076       98.798383      0.97003930
      15.3451     -72.6872       64.245710      0.88831715
      16.9901     -72.9614       86.366155       1.2765305
      16.1369     -72.8306       77.450694       1.0546934
      15.3782     -72.7345       67.307899      0.87565656
      16.3286     -72.5244       64.190232       1.2278562
      15.5887     -71.9951       39.997449       1.4112224
      15.8417     -71.9888       42.313509       1.4651375
      14.3340     -72.1237       27.918224       1.0933238
      14.3862     -72.3352       34.771667      0.91539814
      14.8780     -72.3901       44.121003      0.96346126
      14.9500     -72.2378       39.591610       1.0960617
      15.8872     -72.0988       45.666341       1.3904918
      16.1899     -72.1757       50.647632       1.4017643
      16.4221     -72.0432       48.823883       1.5463789
      16.9436     -72.2699       59.262550       1.5238633
      15.5276     -72.5068       56.777167       1.0322486
      15.6433     -72.4746       56.478331       1.0798470
      16.0958     -72.7352       72.314271       1.0734746
      17.0279     -72.7837       78.709632       1.3237206
      18.1469     -72.7354       80.275695       1.6599215
      18.0367     -73.1238       93.923097       1.5718314
      17.5080     -73.2572       99.258959       1.4212822
      17.6465     -73.2281       97.982513       1.4595242
      17.8641     -73.1538       95.026571       1.5209441
      18.0147     -73.1229       93.886305       1.5653843
      15.9325     -73.1948       98.089492      0.95820255
      16.3549     -73.2226       99.028728       1.0835624
      16.6925     -73.1755       96.275778       1.1786509
      16.8372     -73.3616       104.89350       1.2424988
      16.2886     -73.1710       96.322219       1.0604235
      15.6868     -73.6817       126.14336       1.0554193
      15.3286     -73.1522       96.130130      0.77884296
      15.5084     -73.0063       85.771211      0.83620676
      14.4701     -73.2769       111.03824      0.55650046
      14.7882     -73.4595       122.60696      0.71859262
      14.4053     -73.5055       131.05330      0.65498058
      14.3146     -73.4808       130.79754      0.61899984
      14.1911     -73.0679       88.252935      0.44385180
      14.5886     -73.0188       83.932739      0.56529029
      15.1221     -72.5008       52.085626      0.93893391
      14.7897     -73.0671       89.171261      0.61980161
      14.4655     -72.6940       54.018182      0.66187334
      15.5843     -72.4531       54.982519       1.0785916
      15.5789     -72.5498       59.267585       1.0202934
      15.3346     -72.4107       50.582031       1.0475573
      14.6430     -72.3323       38.607533      0.96291719
      14.3382     -72.5644       43.879901      0.72273018
      14.1909     -72.5047       38.177132      0.74080257
      14.4302     -72.5065       42.516970      0.78495462
      14.1637     -72.5712       40.997801      0.68286979
      14.7852     -72.1146       33.888166       1.1695437
      13.8246     -72.1602       20.740608      0.99751464
      13.3165     -71.6404       7.8574084       1.4741574
      14.7360     -71.6400       24.241235       1.5909578
      13.3646     -71.5408       7.9510747       1.5759278
      13.6138     -71.6272       11.379089       1.5019897
      13.3194     -71.6881       8.1384766       1.4265294
      12.8493     -71.7657       2.2514040       1.3357954
      12.6384     -71.7523     -0.60362799       1.3483654
      12.9885     -72.2384       6.2646801      0.86211856
      12.9597     -72.2405       5.6913819      0.85908213
      13.3013     -72.4365       16.024641      0.68257114
      13.6425     -72.5803       29.659579      0.58627558
      14.2064     -72.2246       28.499847      0.98451792
      14.7051     -72.1250       33.111865       1.1476035
      14.6917     -72.0808       31.821171       1.1839611
      13.7199     -71.9907       16.338359       1.1511081
      13.6537     -71.7647       12.958550       1.3681878
      14.7368     -71.8486       27.528965       1.3982991
      15.3585     -71.9599       36.769302       1.3980133
      15.8504     -72.1233       46.018905       1.3645208
      14.9826     -72.2644       40.879470       1.0810678
      15.4718     -71.9551       37.839932       1.4222009
      15.0581     -71.7542       29.426864       1.5288122
      15.6921     -71.8588       37.865202       1.5415558
      16.0768     -71.6472       37.154078       1.7867246
      15.7895     -71.3937       30.717170       1.9597626
      15.0518     -71.3743       24.015858       1.8777258
      15.5406     -71.4042       28.743063       1.9139946
      16.1666     -71.2623       31.970600       2.1343866
      15.7973     -71.0412       26.604775       2.2819886
      15.7434     -71.2561       28.565709       2.0772096
      14.8153     -71.2739       20.811730       1.9463900
      16.3851     -71.9638       46.484812       1.5959631
      18.1529     -71.7127       52.908652       2.1711118
      16.7917     -71.3606       37.972873       2.1548914
      17.0305     -71.0371       35.234792       2.4723286
      16.3442     -71.4246       35.624555       2.0219555
      16.5781     -71.3729       36.609963       2.1064770
      16.8745     -71.3817       38.879357       2.1524732
      17.5923     -71.4693       45.088919       2.2236253
      17.7292     -71.4916       46.320832       2.2354234
      18.6328     -71.2415       47.500438       2.6180877
      18.5584     -71.5339       51.805115       2.3888509
      18.9499     -71.9528       61.948384       2.2187568
      18.8025     -71.9477       61.159621       2.1835599
      18.6572     -71.9070       59.581921       2.1702872
      18.8994     -71.9274       61.169711       2.2202292
      17.8885     -72.2170       63.234823       1.7967850
      16.8834     -72.2674       58.783942       1.5101442
      16.6070     -72.1450       53.105212       1.5188831
      16.3037     -71.8026       42.111499       1.7026520
      16.7546     -71.9528       49.113719       1.6844744
      17.4020     -72.1633       59.027378       1.7015123
      17.6986     -72.7704       80.275085       1.5210673
      18.5437     -72.7450       81.580409       1.7727022
      18.0819     -72.8673       84.679513       1.6116331
      18.7866     -73.0236       90.887389       1.7975979
      19.0827     -72.7129       81.831544       1.9373730
      18.5771     -73.0114       90.307228       1.7371345
      17.0911     -72.5476       69.621151       1.4235774
      16.7048     -72.3565       60.489109       1.4141092
      17.3462     -72.6376       74.133507       1.4601335
      17.6279     -72.5789       73.183744       1.5608062
      17.6376     -72.3989       67.298037       1.6389689
      18.2723     -72.4311       71.089031       1.7992264
      17.3625     -72.1836       59.353962       1.6797277
      17.6555     -72.3229       65.060743       1.6804649
      17.4684     -72.5572       71.753619       1.5243616
      18.1836     -72.4169       70.312947       1.7805872
      18.2827     -72.5606       75.037292       1.7525154
      18.3769     -72.5393       74.706775       1.7868148
      18.0050     -72.4788       71.449519       1.7052539
      19.5038     -72.4504       75.794657       2.1388833
      18.8365     -72.4950       74.948302       1.9330951
      18.0756     -72.3481       67.836112       1.7815257
      19.3340     -72.2363       69.972861       2.1776778
      18.3819     -72.2160       65.605711       1.9281187
      18.3707     -72.0740       61.989045       2.0004630
